Artiste,Annee,Album,Url,Style,test
Eminem,2009,Relapse: Refill,https://www.azlyrics.com/lyrics/eminem/forever.html,rap,It may not mean nothing to yall But understand nothing was done for me So I dont plan on stopping at all I want this shit forever man ever man ever man Im shutting shit down in the mall And telling every girl she the one for me And I aint even planning to call I want this shit forever man ever man ever man ever man  iDrakei Last name Ever First name Greatest Like a sprained ankle boy I aint nothing to play with Started off local but thanks to all the haters I know GIV pilots on a first name basis In your city faded off the brown Nino She insist she got more class we know Swimming in the money come and find me Nemo If I was at the club you know I balled chemo Dropped the mixtape that shit sounded like a album Whod have thought a countrywide tourd be the outcome Labels want my name beside the X like Malcolm Everybody got a deal I did it without one Yeah nigga Im about my business Killing all these rappers you would swear I had a hit list Everyone who doubted me is asking for forgiveness If you aint been a part of it at least you got to witness Bitches  It may not mean nothing to yall But understand nothing was done for me So I dont plan on stopping at all I want this shit forever man ever man ever man Im shutting shit down in the mall And telling every girl she the one for me And I aint even planning to call I want this shit forever man ever man ever man ever man  iKanye Westi Ever ever Mr West is in the building Aint no question who about to kill em I used to have hood dreams Big fame big chains I stuck my dick inside this life until that bitch came I went hard all fall like the ball teams Just so I can make it rain all spring Yall seen my story my glory I had raped the game young You can call it statutory When a nigga blow up they gon build statues of me Old money Benjamin Button what nothing Now super bad chicks giving me McLovin You would think I ran the world like Michelles husband You would think these niggas know me when they really doesnt Like they was down with the old me no you fucking wasnt Youre such a fucking loser He aint even go to class Bueller Trade the Grammy plaques just to have my granny back Remember she had that bad hip like a fanny pack Chasing the stardom will turn you to a maniac All the way in Hollywood and I cant even act They pull the cameras out and God damn they snap I used to want this thing forever yall can have it back  It may not mean nothing to yall But understand nothing was done for me So I dont plan on stopping at all I want this shit forever man ever man ever man Im shutting shit down in the mall And telling every girl she the one for me And I aint even planning to call I want this shit forever man ever man ever man ever man  iLil Waynei OK hello its the Martian Space Jam Jordans I want this shit forever wake up and smell the garden Fresher than the harvest Step up to the target If I had one guess then I guess Im just New Orleans And I will never stop like Im running from the cops Hop up in my car and told my chauffeur to the top Life is such a fucking roller coaster then it drops But what should I scream for this is my theme park My mind shine even when my thoughts seem dark Pistol on my side you dont wanna hear that thing talk Let the king talk check the price and pay attention Lil Wayne thats what they got to say or mention Im like Nevada in the middle of the summer Im resting in the lead I need a pillow and a cover Shh my foots sleeping on the gas No brake pads no such thing as last  It may not mean nothing to yall But understand nothing was done for me So I dont plan on stopping at all I want this shit forever man ever man ever man Im shutting shit down in the mall And telling every girl she the one for me And I aint even planning to call I want this shit forever man ever man ever man ever man  iEminemi There they go packing stadiums as Shady spits his flow Nuts they go Macadamian they go so ballistic whoa He can make them look like Bozos Hes wondering if he should spit this slow Fuck no Go for broke His cup just runneth over oh no He aint have a buzz like this since the last time that he overdosed Theyve been waiting patiently for Pinocchio to poke his nose Back into the game and they know Rap will never be the same as before Bashing in the brains of these hoes And establishing a name as he goes The passion and the flame is ignited You cant put it out once we light it This shit is exactly what the fuck that Im talking about when we riot You dealing with a few true villains Who stand inside of the booth truth spilling And spit true feelings until our tooth fillings come flying up out of our mouths Now rewind it Payback motherfucker for the way that you got at me hows it taste When I slap the taste out your mouth with the bass so loud that it shakes the place Im Hannibal Lecter so just in case youre thinking of saving face You aint gonna have no face to save by the time Im through with this place So Drake  It may not mean nothing to yall But understand nothing was done for me So I dont plan on stopping at all I want this shit forever man ever man ever man Im shutting shit down in the mall And telling every girl she the one for me And I aint even planning to call I want this shit forever man ever man ever man ever man   
Billie Eilish,2017,Dont Smile At Me,https://www.azlyrics.com/lyrics/billieeilish/hostage.html,pop,I wanna be alone Alone with you does that make sense I wanna steal your soul And hide you in my treasure chest  I dont know what to do To do with your kiss on my neck I dont know what feels true But this feels right so stay a sec Yeah you feel right so stay a sec  And let me crawl inside your veins Ill build a wall give you a ball and chain Its not like me to be so mean Youre all I wanted Just let me hold you like a hostage  Gold on your fingertips Fingertips against my cheek Gold leaf across your lips Kiss me until I cant speak  Gold chain beneath your shirt The shirt that you let me wear home Golds fake and real love hurts But nothing hurts when Im alone When youre with me and were alone  And let me crawl inside your veins Ill build a wall give you a ball and chain Its not like me to be so mean Youre all I wanted Just let me hold you Hold you like a hostage Like a hostage   
Justin Bieber,2013,Believe Acoustic,https://www.azlyrics.com/lyrics/justinbieber/yellowraincoat.html,pop,Cause I put on my raincoat my yellow raincoat Baby its keeping me dry I put on my raincoat my yellow raincoat You know exactly why  When the wind blows and the sun goes away And the sinful stormy day Thats what its for yeah thats what its for yeah And as it pours down the water sprinkles off my jacket slow yeah jacket slow yeah  Well never do I ever do I ever want this to faze me Well never do I ever do I want this thing to make me Cause the fame and the money and the girls will drive you crazy drive you crazy And all the quotHe said she saidquot Im thinking maybe Just put on my  Cause I put on my raincoat my yellow raincoat Baby its keeping me dry I put on my raincoat my yellow raincoat You know exactly why  But as I look around I see What nothing can never change me Well all I gotta do is stay me Lets the rest do the work and Im sure that itll be fine be fine  When the wind blows and the sun goes away And the sinful stormy day Thats what its for yeah thats what its for yeah And as it pours down the water sprinkles off my jacket slow yeah jacket slow yeah  Well never do I ever do I ever want this to faze me Well never do I ever do I want this thing to make me Cause the fame and the money and the girls will drive you crazy And all the quotHe said she saidquot Im thinking maybe Just put on my  Cause I put on my raincoat my yellow raincoat Baby its keeping me dry I put on my raincoat my yellow raincoat You know exactly why  Just put on my Do do do do do Do do do do do Just put on my Do do do do do Do do do do do Just put on my  Cause I put on my raincoat my yellow raincoat Baby its keeping me dry I put on my raincoat my yellow raincoat You know exactly why  Yeah oh oh   
Billie Eilish,2019,"When We All Fall Asleep, Where Do We Go?",https://www.azlyrics.com/lyrics/billieeilish/whenthepartysover.html,pop,Dont you know Im no good for you Ive learned to lose you cant afford to Tore my shirt to stop you bleeding But nothing ever stops you leaving  Quiet when Im coming home and Im on my own I could lie say I like it like that like it like that I could lie say I like it like that like it like that  Dont you know too much already Ill only hurt you if you let me Call me friend but keep me closer Call me back And Ill call you when the partys over  Quiet when Im coming home and Im on my own And I could lie say I like it like that like it like that Yeah I could lie say I like it like that like it like that  But nothing is better sometimes Once weve both said our goodbyes Lets just let it go Let me let you go  Quiet when Im coming home and Im on my own I could lie say I like it like that like it like that I could lie say I like it like that like it like that   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/mynameis.html,rap,iEminemi Hi my name is what My name is who My name is chkachka Slim Shady Hi my name is huh My name is what My name is chkachka Slim Shady Hi my name is what Excuse me My name is who My name is chkachka Slim Shady Can I have the attention of the class for one second Hi my name is huh My name is what My name is chkachka Slim Shady  iEminem amp Dr Drei Hi kids do you like violence Yeah yeah yeah Wanna see me stick Nine Inch Nails through each one of my eyelids Uhhuh Wanna copy me and do exactly like I did Yeah yeah Try cid and get fucked up worse than my life is Huh My brains dead weight Im tryna get my head straight But I cant figure out which Spice Girl I want to impregnate Oh And Dr Dre said quotSlim Shady you a baseheadquot Uhuh quotThen whys your face red Man you wastedquot Well since age twelve I felt like Im someone else Cause I hung my original self from the top bunk with a belt Got pissed off and ripped Pamela Lees tits off And smacked her so hard I knocked her clothes backwards like Kris Kross I smoke a fat pound of grass and fall on my ass Faster than a fat bitch who sat down too fast Come here slut quotShady wait a minute thats my girl dawgquot I dont give a fuck God sent me to piss the world off  iEminemi Hi my name is what My name is who My name is chkachka Slim Shady Hi my name is huh My name is what My name is chkachka Slim Shady Hi my name is what My name is who My name is chkachka Slim Shady Hi my name is huh My name is what My name is chkachka Slim Shady  My English teacher wanted to flunk me in junior high Shh Thanks a lot next semester Ill be thirtyfive I smacked him in his face with an eraser chased him with a stapler And stapled his nuts to a stack of paper Owwwwwwww Walked in the strip club had my jacket zipped up Flashed the bartender then stuck my dick in the tip cup Extraterrestrial running over pedestrians in a spaceship While theyre screaming at me quotLets just be friendsquot Ninetynine percent of my life I was lied to I just found out my mom does more dope than I do Damn I told her Id grow up to be a famous rapper Make a record about doing drugs and name it after her Oh thank you You know you blew up when the women rush your stands And try to touch your hands like some screaming Usher fans Ahh ahh ahh This guy at White Castle asked for my autograph Dude can I get your autograph So I signed it quotDear Dave thanks for the support assholequot  Hi my name is huh My name is who My name is chkachka Slim Shady Hi my name is what My name is who My name is chkachka Slim Shady Hi my name is huh My name is who My name is chkachka Slim Shady Hi my name is what My name is who My name is chkachka Slim Shady  Stop the tape this kid needs to be locked away Get him Dr Dre dont just stand there operate Im not ready to leave its too scary to die Fuck that Ill have to be carried inside the cemetery and buried alive Huh yup Am I coming or going I can barely decide I just drank a fifth of vodka dare me to drive Go ahead All my life I was very deprived I aint had a woman in years and my palms are too hairy to hide Whoops Clothes ripped like the Incredible Hulk I spit when I talk Ill fuck anything that walks Come here When I was little I used to get so hungry I would throw fits How you gonna breastfeed me Mom You aint got no tits I lay awake and strap myself in the bed With a bulletproof vest on and shoot myself in the head Bang Cause Im steaming mad Grr And by the way when you see my dad Yeah Tell him that I slit his throat in this dream I had  Hi my name is what My name is who My name is chkachka Slim Shady Hi my name is huh My name is what My name is chkachka Slim Shady Hi my name is who My name is huh My name is chkachka Slim Shady Hi my name is huh My name is who My name is chkachka Slim Shady   
Eminem,2000,The Marshall Mathers LP,https://www.azlyrics.com/lyrics/eminem/paulskit259617.html,rap,Em whats going on its Paul Umm Dre gave me a copy of the new album and I just isighi Fuck it   
Billie Eilish,2017,Dont Smile At Me,https://www.azlyrics.com/lyrics/billieeilish/burn.html,pop,iBillie Eilishi Lips meet teeth and tongue My heart skips eight beats at once Thats better If we were meant to be we would have been by now See what you wanna see all I see is him right now Him right now  Ill sit and watch your car burn With the fire that you started in me But you never came back to ask it out Go ahead and watch my heart burn With the fire that you started in me But Ill never let you back to put it out Thanks  Your love feels so fake My demands arent high to make If I could get to sleep I would have slept by now Your lies will never keep I think you need to blow them out Blow them out  Ill sit and watch your car burn With the fire that you started in me But you never came back to ask it out Go ahead and watch my heart burn With the fire that you started in me But Ill never let you back to put it out  iVince Staplesi 742008 I still remember that Heaven sent a present my way I wont forget your laugh Packing everything when you leave You know you coming back Wanna see me down on my knees But that was made for a ring I try to wait for the storm to calm down But thats stubborn baby leading a war We droned down on each other Tryin to even the score We all been found guilty in the court of aorta  iBillie Eilishi And Ill watch your car burn With the fire that you started in me But you never came back to ask it out Go ahead and watch my heart burn With the fire that you started in me But Ill never let you back to put it out  iBillie Eilish amp Vince Staplesi Watch your car watch your car burn I wont forget your laugh Go ahead and watch my heart watch my heart burn You know you coming back you know you coming back Go ahead and watch your car watch your car burn Tryin to even the score Go ahead and watch my heart watch my heart burn Found guilty in the court of aorta   
Mac Miller,2013,Delusional Thomas,https://www.azlyrics.com/lyrics/macmiller/grandpausedtocarryaflask.html,rap,iVerse 1 Delusional Thomasi Yeah yeah What happens when Im suicidal vibrations up through my spinal From the hits to the vinyl my mind will be in the bible I will see the signs and Ill probably not understand a lot Rode around town yesterday straight from camelot The prayers are not in common language they dont mean a thing The evil king of underworlds accumulating bodies This rap shit is turning into nothing but a hobby Cuase the pussy has already been fucked or in the lobby waiting Dominating the matrix kick it with God and Satan Isolation through my veins Into these constellations Drug users they wont let us join the club So now its spanish bitch massage give my joints a rub Whats the purpose of everything Who the fuck cares We run scared cause nothing fair and we dont become aware Pretend it dont exist ignorance the only bliss I think its me well I hope it is But no kids and no responsibilities Im writing soliloquies And transcend visually the intelligent idiots who never be serious Cause the world around is fucked up so wed rather get fucked up My grandpa used to carry a flask  iVerse 2 Mac Milleri As Im pacing back and forth waiting till they pass the torch Life a bitch about forty and a sad divorce Voice is hoarse Getting harder to speak remarkable themes Talk mark to the beast I saw them caught on the leash we walk in common asleep And coffins talking to Steven Hawking even we see it often So we close our eyes hoping we forgot to die Shit it must have slipped my mind why Well I havent seen a genuine smile in awhile Mostly everybody stuck in denial  iVerse 3 Delusional Thomasi So Im coming out of cryogenics just to taste the air You aint aware Im talking about Natalie the cattle eater With nasty features Rapping with a flaccid wiener shit thats only half a Peter Taking out the dogs murder half a PITA No no humus with that Yeah look having conversations with myself getting into arguments When Im out in London I be posted at the parliament Coke in the parliaments chilling by some monuments Ominous when I feel your body with godly hollow tips Leave you holy prepare for the apocalypse Sixty thousand on a rollie cookies with the chocolate chips Rapping hippopotamus mother fuck a zookeeper I dont do features I snort glue and shoot ether Hand full of sleeping pills Its only me I kill Im Jack wanna sleep with Jill shed spill on my penis drill  iVerse 4 Mac Milleri Mr Jesus can you save my life yeah yeah Looking at a mans casket turn him into ham salad How Im feeling fantastic the finish line I ran past iti Bitches love me because I got a tan phallus get your house sandblasted Your damn ass kicked damn Gladys Another fans ballad And I demand gadgets at the sand palace For away I Amtrak it My safe is great a saint cant crack it Came through swagging in a all tan wagon With the land of the dragons I just stand for the balance Im just trying to play with my band on Fallon I dont got no talent  iOutroi Hes not dead hes just delicious   
Mac Miller,2018,Swimming,https://www.azlyrics.com/lyrics/macmiller/ladders.html,rap,Somehow we gotta find a way No matter how many miles it takes I know it feels so good right now But it all comes fallin down When the night meet the light Turn to day Cant stop yeah you wont stop I know just how that feel When youre on top til the ball drop Youve never seen it be so real It feels so good right now But it all comes fallin down When the night meets the light Turn to day  Feel it a little feel it a lot Im swimmin a bit but deeper in thought Keepin my head on top of my shoulders Into some shit Im out of the box This the level Im on Needin it all right now when forever is gone Baby the weather is strong Whether its hot or cold Im comin knockin on your door Well Ima Ima maintain Im stayin so high Put the lighter all the way up til we touchin the sky And you know youre dead wrong youre in love with a lie All I all I all I wanna do is free your mind We dont see no lines we dont color inside Its a very small world we dont fuck with the size Yeah see the bigger picture when its beneficial Lovin how I catch you blow the whistle when you run out of time Yeah wakin up I open up my eyes Do you mind if I blow your mind A little closer baby dont be shy Why you worried that its gon be fine I guess its that kinda day Its really all Im tryna say We dont have a lot of time to waste Somehow we gotta find a way  Somehow we gotta find a way No matter how many miles it takes I know it feels so good right now But it all comes fallin down When the night meet the light Turn to day  I wouldnt wait forever Just shoot your shot We dont need no more no extras We all we got  Yeah yeah All the lights flickerin hittin the right switches Im livin this life different and missin the flight bullshittin I had a plan to change you cant stand the rain Little delay but I came and youre cool with it I dont trip flip or lose my grip And I dont know it all but I do know this Before you know me better know yourself Ive been in this shit so long that it dont smell I burn the hotel to a castle Livin like the king for a grand I dont do nothin thats a hassle Besides even that castles made of sand Just might slip into the sea Fuck it all if it all aint me Maybe we inside the maze Somehow we gotta find a way okay  Somehow we gotta find a way No matter how many miles it takes I know it feels so good right now But it all comes fallin down When the night meet the light Turn to day  I wouldnt wait forever Just shoot your shot We dont need no more no extras We all we got   
Eminem,2010,Recovery,https://www.azlyrics.com/lyrics/eminem/almostfamous.html,rap,I can almost taste it This shit makes no sense to me What does it all mean I can almost taste it I can almost see it This shit makes no sense to me What does it all mean I can almost taste it  Yeah cant stop now I can almost taste it This may be the last chance I get to be famous I just wanna be famous  You dream of trading places I have been changing faces You cannot fill these shoes There is too much to lose Wake up behind these trenches You run around defenseless There is too much to lose You cannot fill these shoes I just wanna be famous But be careful what you wish for  I stuck my dick in this game like a rapist They call me Slim Roethlisberger I go berserker than a fedup postoffice worker I murk her with a Mossberg Im pissed off get murdered Like someone took a ketchup squirter Squirted a frankfurter For a gangster you sure did shit your pants When you saw the chainsaw get to waving Like a terrible towel How thangs turn around When his fangs come out Get your brains blown out Thats what I call blowing your mind When I cum back Like nut on your spine Im the thumb tack That you slept on son Now here I come screaming quotAttackquot Like I just stepped on one Low on the totem til he showed em Defiance giant scrotum He dont owe them bitches shit His britches he out growed em Hes so out cold hes knocked out at the South Pole And nobody fucks with him Rigor mortis and post mortem Hes dying of boredom Take your best rhymes record em To try to thwart him Hell just take your punch lines and snort em Shitstained drawers You gon fuck with a guy who licks the blades of his chainsaws While he dips em in PF Changs sauce Games up homie hang it up like some crank calls You think Im backing down You must be out of your dang skulls Im almost famous  You dream of trading places I have been changing faces You cannot fill these shoes There is too much to lose Wake up behind these trenches You run around defenseless There is too much to lose You cannot fill these shoes I just wanna be famous But be careful what you wish for  Im back for revenge I lost a battle that aint happening again Im at your throat like strep I step strapped with a pen Metaphors wrote on my hand Some are just stored in my memory Some I wrote on a napkin I do what I have to to win Pullin out all stops any who touch a mic priors Not even Austin Powers how the fuck are they Mike Myers And tell that psycho to pass the torch To the whacko fore I take a shit in his JackOLantern And smash it on his porch Now get off my dick quotDickquots too short of a word for my dick Get off my antidisestablishmentarianism you prick Dont call me the champ call me the space shuttle destroyer I just blew up the Challenger matter fact I need a lawyer I just laced my gloves with enough plaster To make a cast beat his ass naked and peed in his corner like Verne Troyer Yall are Eminem backwards youre Meni Mes See hes in a whole nother weight class He slugs youre BBs youre beanbag bullets Youre full of it you were dissin his CDs Laughed at Infinite now hes back like someone pissed in his Wheaties No peace treaties hes turned into a beast His new Slim Shady EPs got the attention of the mighty D R E Hes almost famous  You dream of trading places I have been changing faces You cannot fill these shoes There is too much to lose Wake up behind these trenches You run around defenseless There is too much to lose You cannot fill these shoes I just wanna be famous But be careful what you wish for  Now there he goes in Dres studio cuppin his balls Screaming the wood off the panelling And cussing the paint off the walls Spewing his hate to these haters showing no love for these broads He aint given em shit he says hell pinch a penny so hard Hell leave a bruise on the bronze so dark you can see the mark When it scars til Abraham Lincoln is screaming out quotAwwwquot His metaphors and similes aint similar to them not at all If they dont like it they can all get fucked instead of sucking him off They can go get a belt or a neck tie to hang themselves by Like David Carradine they can go fuck themselves and just die And eat shit while they at it Hes fucking had it hes mad at the whole world So go to hell and build a snowman girl The bullies become bullied and pussies get pushed Then they better pull me take me back to 9th grade to school me Cause I aint looking back only forward this whole spot blowing Who could have known hed grow to be a poet and not know it And while Im being poetic let me get historic and raise the bar Higher than my opinion of these womens been lowered So bear witness to some biblical shit As a cold wind blowing This world aint gonna know what hit it He did it he made it hes finally famous   
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/nolife.html,metal,My freedom is best  Whole countrys on house arrest  And everyones a suspect  You cant feel the flow because you died  Face down on a quotsuicidequot  The muthafuckers on selfdestruct  Nobody guardin your back its all a front  Save this My rage is bliss  Im takin names and gettin pissed   Wheres Chuck D when ya need him  You aint shit just a puddle on the  Bed spread  The maniac psycho  Cool j screamed the shit  But I still cant believe it  Man its funny that you scare me so  Just enough to fuck me up again and again  Hard life is hard as hell  Better back the fuck on up  Cuz this is   No kind of life This is no kind of life  Ive got to get out  Its no kind of life This is no kind of life  You cant blame me   Cant be real no more  Your mask is skin and bone  Savor every flavor you want cuz its not your own  Badass at bat man  Forget about the battle its the war we gotta win  Breathe Amercult Breathe On more  Seethe  Freak like you gotta pair  Wont be my fault  When youre painted in the corner of a nogood life  This is   No kind of life This is no kind of life  Ive got to get out  Its no kind of life This is no kind of life  You cant blame me   I cant remember I dont understand  Is it malice that makes you this way  Carry it with you til someone forgives you  I laugh cuz theres nothing to say  You cant begin to consider the  Palpable hate in the air when youre here  None of us wonder what weather youre under  Youre making it perfectly clear   Lights aint on  shit aint right  Never had peace so I had to fight  Can you look in my eyes when my backs against  The wall slash at my eyes surprise youll never get me  Youre all reality and sound bites  And the freedom is never in plain sight  The feelings the question the price is too  Human for fucking sake  This is   No kind of life This is no kind of life  Ive got to get out  Its no kind of life This is no kind of life  You cant blame me   
Eminem,2017,Revival,https://www.azlyrics.com/lyrics/eminem/badhusband.html,rap,iEminemi We never saw from each others sides or eye to eye Just eye for eye lie for lie fight or flight So much baggage need a luggage rack But we carry on with our public spats and our feuds Up back in the news love taps when I dissed you Like it was fun actually used to run back to the booth Jump back in the studio give you a tongue lashing then you Laughed at a stomach tat with the tomb stone It was funny back in our youth But then it wasnt after we knew That we were done and actually through and actually through But if theres one fraction of truth If it could be spun back I would do So many things different things different Cause it was such a dumbass excuse You hit me once and that I would use To continue the pattern of abuse Why did I punch back Girls your dad is a scumbag Im confused Because  iX Ambassadorsi How come you can be a lord and a loser How come how come you can be a liar and a good father A good dad but a bad husband Why are you a good father A great dad but a bad husband  iEminemi You were the beat I loved with a writers block The line thats hot that I forgot We laughed a little cried a lot Ill never forget when you came home and you held Hailie Day before you went to jail and daily How wed wait for that mail lady Or by the phone for Mom to call And I watched you pull yourself up and we decided on Givin it one more try despite it all Youre my lightning rod when my sky gets dark Im your shiny rocks in that tiny box When we tied the knot when we broke the knot Every line we crossed we were supposed to not Every time we fought the insults they gotâ thrown too far Words that we said that we didnt mean The words that we meant that we didnt say The ones that we thought that we shoulda said Letters written that we coulda read Which maybe woulda lead to some good instead And had this put to bed But Id be lyin still if I said I wasnt sittin here askin myself  iX Ambassadors Eminemi How come you can be a lord and a loser How come how come you can be a liar and a good father A good dad but a bad husband Why are you a good father A great dad but a bad husband iHailiei Dad you said Forever be a hero in my eyes I reply But theres always another side to a good father A great dad but a bad husband  iEminemi We brought out the worst in each other Someone had to make the sparring end Cause I loved you but I hated that me And I dont wanna see that side again But Im sorry Kim More than you could ever comprehend Leavin you was fuckin harder than Sawing off a fuckin body limb Once upon a time where all we had Maybe thats what drew us To each other it was true love Shit we never knew was possible We might have loved each other too much And maybe thats what made us do what We did to each other all the screwups Cause you always thought that you was More in love with me And I was thinkin I was more in love than you was For all the times that we thought it worked Til we saw how wrong we were When the dust settles now and all the dirt If I touch the rawest nerve All I want is for us not to hurt And its been an exhaustive search to find the words But I just heard quotMockingbirdquot And got the urge to jot some verses and thoughts The purpose was not to stir up or open wounds Ive caused a few and so have you Or argue whose fault it was Partly yours partly mine but really no ones This is so tough Im gettin choked up Oh fuck it we both suck We broke up got back together We both thought we had forever Not bad people just bad together We were so nuts backstabbed each other Another blow struck but theres no duckin this blow Cause its over and its closure But Im not so sure how to close this I just dont know how some people can be so good At one thing and so fucked at a whole nother Shit its no wonder  iX Ambassadors Eminemi How come how come you can be a lord and a loser How come how come you can be a liar and a good father A good dad but a bad husband Why are you a good father A great dad but a bad husband iHailiei Dad you said Forever be a hero in my eyes I reply But theres always another side to a good father A great dad but a bad husband   
Bring Me The Horizon,2008,Suicide Season,https://www.azlyrics.com/lyrics/bringmethehorizon/chelseasmile.html,metal,Ive got a secret Its on the tip of my tongue its on the back of my lungs And Im gonna keep it I know something you dont know  It sits in silence eats away at me It feeds like cancer This guilt could fill a fucking sea Pulling teeth wolves at my door Now falling and failing is all I know  This disease is getting worse I counted my blessings now Ill count this curse The only thing I really know I cant sleep at night Im buried and breathing in regret Yeah The only thing I really know I cant sleep at night Im buried and breathing in regret  Ive got a secret Its on the tip of my tongue its on the back of my lungs And Im gonna keep it I know something you dont know  Ive got a secret Its on the tip of my tongue its on the back of my lungs And Im gonna keep it I know something you dont know  I may look happy but honestly dear the only way Ill really smile is if you cut me ear to ear I see the vultures they watch me bleed They lick their lips as all the shame spills out of me  Repent Repent The end is nigh Repent Repent Were all gonna die Repent Repent These secrets will kill us So get on your knees and pray for  Repent Repent The end is nigh Repent Repent Were all gonna die Repent Repent These secrets will kill us So get on your knees and pray for forgiveness  We all carry these things inside that no one else can see They hold us down like anchors They drown us out at sea I look up to the sky there may be nothing there to see But if I dont believe in him why would he believe in me Why would he believe in me Why would he believe in me Why would he believe in me Why would he believe in me  Ruh  Ive got a secret Its on the tip of my tongue its on the back of my lungs And Im gonna keep it I know something you dont know  Ive got a secret Its on the tip of my tongue its on the back of my lungs And Im gonna keep it I know something you will never know You will never know I know something you dont know   
Mac Miller,2016,The Divine Feminine,https://www.azlyrics.com/lyrics/macmiller/stay.html,rap,Whoa whoa whoa whoa whoa Whoa whoa whoa whoa Whoa whoa whoa whoa whoa Whoa whoa whoa whoa Whoa whoa whoa whoa whoa whoa whoa whoa whoa Whoa whoa whoa whoa  Will you stay just a little while babe Just a little while just a little while just a little while Will you stay just a little while babe Just a little while just a little while just a just a little while  Yeah hold up wait a motherfuckin second I know you stressin you dont gotta keep me guessin Im full of questions in return I get the silent treatment I dont know why Im speakin You say you say you say Its way too late goodbye you leavin Why you got me stressin I could have a whole collection Just be faded in my own dimension You so complicated I swear that pussy Grammy nominated Lets make some music fuck all of the bullshit  Will you stay just a little while babe Just a little while just a little while just a little while Will you stay just a little while babe Just a little while just a little while just a just a little while  Okay now baby dont you leave my side dont even try Imma go crazy girl you saved me Meditate me get me piece of mind Its only she and I ocean floor how deep we dive We be high lookin for another fuckin tree to climb She was playin hard to get I read between her lines Binge watched quotSopranosquot made it all the way to season five I am her she is I She had to come see her freaky side leavin me behind  Will you stay just a little while babe Just a little while just a little while just a little while Will you stay just a little while babe Just a little while just a little while just a just a little while Just a little while just a little while babe  The way you walkin to the room oh oh oh All I think about is what I wanna do to you I dont wanna be polite no more Make yourself at home where the fuck you gon go Yeah girl the way you walkin to the room oh oh oh All I think about is what I wanna do to you I dont wanna be polite no more Make yourself at home where the fuck you gon go girl  Will you stay just a little while babe Just a little while just a little while just a little while Will you stay just a little while babe The way you walkin to the room oh oh oh All I think about is what I wanna do to you Just a little while just a little while just a just a little while I dont wanna be polite no more Make yourself at home where the fuck you gon go Will you stay just a little while babe The way you walkin to the room oh oh oh All I think about is what I wanna do to you Just a little while just a little while just a little while I dont wanna be polite no more Make yourself at home where the fuck you gon go Will you stay just a little while babe Just a little while just a little while just a just a little while  Will you Will you Will you   
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/desperado.html,rap,iIntroi Uh Chya Uh Uh Dedicated too this dedicated too Fuck it  iVerse 1 Mac Milleri Uh I got a pocket full of posies Some devil with a pitchfork keep talkin like he know me Im psychopathic low key my hyperactive dome piece Get no sleep ill as fuck the hospitals seem so weak I stood before an Angel as he told me bout the glory Put me in a room of people how the fuck could I be lonely I only get money these labels tryna clone me Uh my thoughts get heavy hit the ground and crack the concrete So I try to keep em in my head Its sad to see when everything that you believe is dead Word to heavy D and rest in peace to all that come and pass Life is good sometimes but it just doesnt last A bunch of tracks you see this mic is like my punchin bag Rock n Roll drugs and cash you softer than a bubble bath Sucker ass motherfucker motherfuckers venom and Doper than the shit that put Chris Tucker in Dead Presidents Desert rhymes homie ridin beats Im on a camel Im way too hot to handle life a beach I brought my sandals Haha you want a war I got a lot of ammo You aint a soldier cause you rockin cammo Young Rambo hundred million fans though And I do it big you a iPod Nano Fire on wax look like I rock candles Yeah you got a show but you aint on my channel  Thats HBO bitch you gotta pay for that Hahaha your channels free  Im gonna fuckin kill you  Um Imaxn shit motherfucker Yeah suck my dick  iVerse 2 Mac Milleri Hey ayo Im bout to start gambilin with Ambien Im dutch smokin thats a strike But fuck bowlin I could tear a pin of Maryland See Im American apparently its damagin To be in front of cameras in your underwear with Marilyn Monroe look at dumb hoes who want too much dough And come close to having you straight trippin when you jump rope  Dont rock the love boat this business fuckin cut throat And its gonna crack is you just paint the wall with one coat Rooms filled with blunt smoke peep me through the fog These rappers who be hatin probably need to get a job See me Im with my squad gettin money living comfortable I know a couple hoes who model but they ugly though Fuck a toast yall is fuckin broke cut ya throat Judgin me is nothin dope boy you lyin under oath God made the world why did man make the scriptures And if he created Lennon whyd he go and make a Hitler I could take a photo but Id rather paint a picture Of the one Lawrence Fishburne well shoot up all you hipsters Im from Pittsburgh thats black and gold If my skin gets filled up Im a tat my soul Runnin out of paper writin on my hand Hundred thousand haters writin bout my jams Want a number one independent album Im your man Im a hit Preme and leave you all right where you stand   
