Artiste,Annee,Album,Url,Style,test
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/loud.html,rap,Ladies and gentleman This is Macadelic Motherfucker  iVerse 1i Ugh I got codeine in my cup you can bet your ass Im sippin Groupies fall in love Iâm like bitch you must be trippinâ Iâm just tryna fuck and she just need tuition Why you tryna stunt you need to play your own position Never gave a fuck and nothing âbout me changed Still roll up them blunts got diamonds in my chain Yeah you heard me I got diamonds in my chain But it donât make a difference if you cryinâ in the rain Two hundred shows Iâma kill more I just sold out that Fillmore Got a million make a milâ more Play a number one spot on the billboard  iBridgei Yeah people lie numbers wonât Keep me high drugs is close Growing up poâ a cup Watch the world go up in smoke  iHooki I like my music real loud real loud Can you turn that shit up for me right now right now Here it come there it go ask your homies ask your hoes If you didnât now you know never keep your pockets low I like my music real loud real loud Can you turn that shit up for me right now right now Here she comes there she go never chasing after hoes If you didnt now you know never keep your pockets low  iVerse 2i Iâma get that Grammy soon fuck your magazine Jordan gonna hand me shoes still fuck your magazine Hammer team in that pack with me Hear the Jerm beat banginâ witâ a glass of lean When I went to every high school class would be Tryna fuck the female faculty Iâma crazy little fucker think my head done ran away I experiment with drugs but I wonât ever fuck with yay I just made a million dollars still I think Iâm underpaid Fuck with me Kid no way When you meet me bitches stand up straight Pump out reps yeah I got reps Tryna talk shit what you think about that For the pesos getting bank rolls Iâma lay low chill til I let that stack  iBridgei Yeah people lie numbers wonât Keep me high drugs is close Growing up poâ a cup Watch the world go up in smoke  iHooki I like my music real loud real loud Can you turn that shit up for me right now right now Here it come there it go ask your homies ask your hoes If you didnât now you know never keep your pockets low I like my music real loud real loud Can you turn that shit up for me right now right now Here she comes there she go never chasing after hoes If you didnt now you know never keep your pockets low   
Slipknot,1996,Mate.Feed.Kill.Repeat,https://www.azlyrics.com/lyrics/slipknot/confessions.html,metal,I know you dont want to see I know youre not part of me  But you wonder just the same So Ill let you in on this game  Whats on the top is just the beginning of the protectorate that keeps Gaia spinning  It never ends and with the gifts Luna sends to the apocalypse  on we defend for the right to live in a perfect world  For our past mistakes extinction we are hurled  Trying to make amends for the Impergium as Weaver and the Wyld and a bitch called the Wyrm   You dont want to know  All the power of the Wyld that runs through me yet the reason why is an answer that eludes me   You dont want to see  Our viewpoint on what mankind is doing that black inside when frenzy is brewing   You dont want to feel  The sorrow that my heart holds in knowing just where my hopes and dreams are going   I wont let you be  Caught up in a war that you are not part of I sign this letter Your Father With Love   Im trying to set my mind free Im sorry you never knew me  My soul is in recession Painful to make this confession   
DREAMERS,2016,This Album Does Not Exist,https://www.azlyrics.com/lyrics/dreamers/sweetdisaster.html,Rock/Alternatif,Drifting like its 1974 Dressing like the Rolling Stones Hey Ho Lets Go get some more Like young Ramones  Some nights feel like every night This one feels brand new Only got bad things on my mind When Im with you  And so it goes we found our sweet disaster In a river of champagne Swimming through the morning after We float away  Dreaming like its 1984 Dancing like the Talking Heads Lastcall 40s at the corner store To take to bed  Tell me that you need me on the floor Passed out in your dirty clothes Ask me what the hell Im looking for Like you dont know  Youre making it so easy To throw myself away  And so it goes we found our sweet disaster In a river of champagne Swimming through the morning after We float away  Sweet disaster Sweet disaster  Some nights feel like very night This one feels brand new Only got bad things on my mind When Im with you  And so it goes we found our sweet disaster In a river of champagne Swimming through the morning after We float away  Sweet disaster Sweet disaster   
Justin Bieber,2009,My World,https://www.azlyrics.com/lyrics/justinbieber/onelesslonelygirl.html,pop,Alright lets go  Theres gonna be one less lonely girl One less lonely girl One less lonely girl One less lonely girl Theres gonna be one less lonely girl One less lonely girl One less lonely girl  How many quotI told yousquot and quotstart oversquot and shoulders have you cried on before How many promises Be honest girl How many tears you let hit the floor  How many bags you packed Just to take them back Tell me that how many quoteither orsquot But no more if you let me inside of your world Therell be one less lonely girl  Saw so many pretty faces before I saw you you Now all I see is you Im coming for you Im coming for you  No no Dont need these other pretty faces like I need you And when youre mine in the world Theres gonna be one less lonely girl  Im coming for you one less lonely girl Im coming for you one less lonely girl Im coming for you one less lonely girl Theres gonna be one less lonely girl  Im coming for you Im gonna put you first Im coming for you Ill show you what youre worth Thats what Im gonna do If you let me inside of your world Therell be one less lonely girl  Christmas wasnt merry 14th of February not one of them spent with you How many dinner dates set dinner plates And he didnt even touch his food  How many torn photographs are you taping back Tell me that you couldnt see an open door But no more if you let me inside of your world Therell be one less lonely girl  Saw so many pretty faces before I saw you you Now all I see is you Im coming for you Im coming for you  No no Dont need these other pretty faces like I need you And when youre mine in this world Theres gonna be one less lonely girl  Im coming for you one less lonely girl Im coming for you one less lonely girl Im coming for you one less lonely girl Theres gonna be one less lonely girl  Im coming for you Im gonna put you first Im coming for you Ill show you what youre worth Thats what Im gonna do If you let me inside of your world Theres gonna be one less lonely girl  I can fix up your broken heart heart I can give you a brand new start start I can make you believe ya I just wanna set one girl free to fall free to fall Shes free to fall fall in love With me  Her hearts locked and know what I got the key Ill take her and leave the world with one less lonely girl  Theres gonna be one less lonely girl One less lonely girl One less lonely girl One less lonely girl Theres gonna be one less lonely girl One less lonely girl One less lonely girl  Im coming for you one less lonely girl Im coming for you one less lonely girl Im coming for you one less lonely girl Theres gonna be one less lonely girl  Im coming for you Im gonna put you first Im coming for you Ill show you what youre worth Thats what Im gonna do If you let me inside of your world Theres gonna be one less lonely girl  Im coming for you one less lonely girl Im coming for you one less lonely girl Im coming for you one less lonely girl Theres gonna be one less lonely girl  Im coming for you Im gonna put you first Im coming for you Ill show you what youre worth Thats what Im gonna do If you let me inside of your world Theres gonna be one less lonely girl  Only you shawty   
Justin Bieber,2012,Believe,https://www.azlyrics.com/lyrics/justinbieber/righthere.html,pop,Baby Im here Im here to stay I aint going nowhere I know youre scared cause youve been hurt Baby its alright Lost in your eyes every time that you look in mine I promise to be all that you need I wont leave you baby No cause I just wanna love you I would never ever put nobody up above you I just wanna kiss you baby I just wanna hug you till the end baby till the end  And Im right here aint nobody gotta hold you Cause Im right here aint nobody gon control you Cause Im right right here Yeah Im right here Im right here Im right here Im right here Yeah  Right here right here yeah Right here right here yeah  iDrakei Say youll be mine say well be fine Say well be together Selfish of me to ask since I be the reason we dont last forever Wish that you knew all that I do to make this thing go right Promise to be all that you need I wont leave you baby No cause I just wanna love you I would never ever put nobody else above you I just wanna kiss you baby I just wanna hug you till the end baby till the end  And Im right here aint nobody gotta hold you Cause Im right here aint nobody gon control you Cause Im right right here Yeah Im right here Im right here Im right here Im right here Yeah  Right here right here yeah Right here right here yeah  iDrakei And I say good girl got her mind right She been raised right being patient I know you waiting Waiting on a good thing when the times right You should let me get to know you baby  I just wanna put it on you If you want to baby tell me what you gon do girl I can make you feel perfect girl youre worth it I just need to see you work it girl  And Im right here aint nobody gotta hold you Cause Im right here aint nobody gon control you Cause Im right right here Yeah Im right here Im right here Im right here Im right here Yeah  Right here right here yeah Right here right here yeah Right here right here yeah yeah yeah oh oh yeah   
Eminem,2009,Relapse,https://www.azlyrics.com/lyrics/eminem/tonyaskit.html,rap,Hey hey stop hey please stop fuck stop Thank god you stopped Fuck my fucking on star isnt working I left my fucking phone at home  God Ive been standing out here for like an hour In soaking wet freezing Thank you so much really youre a lifesaver What are you doing Fucking get away from me what the fuck fuckin asshole Get away from me you motherfucker get away Get away you fuckin freak get away from me  Goddamit fuck help me   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/shakethat.html,rap,iIntro  Eminem i Shady Aftermath Look at that bitch Ha yeah There she goes shaking that ass on the floor Bumpin and grindin that pole The way shes grindin that pole I think Im losing control  iVerse 1  Eminemi Get buzzed get drunk get crunked get fucked up Hit the strip club dont forget ones get your dick rubbed Get fucked get sucked get wasted shit faceted Pasted blasted puke drink up get a new drink Hit the bathroom sink throw up Wipe your shoe clean got a routine Knowing still got a few chunks on your shoestring Showing I was dehydrated till the beat vibrated I was revibed as soon as this bitch gyrated And hips and licked them lips and that was it I had to get Nate Dogg here to sing some shit  iVerse 2  Nate Doggi Two to the one from the one to the three I like good pussy and I like good trees Smoke so much weed you wouldnt believe And I get more ass than a toilet seat Three to the one from the one to the three I met a bad bitch last night in the D Let me tell you how I made her leave with me Conversation and Hennessy Ive been to the motherfucking mountain top Heard motherfuckers talk seen em drop If I aint got a weapon Ima pick up a rock And when I bust yo ass Im gonna continue to rock Get your ass off the wall with your two left feet Its real easy just follow the beat Dont let that fine girl pass you by Look real close cause strobe lights lie  iVerse 3  Nate Doggi We bout to have a party turn the music up Lets get it started go head shake your butt Im looking for a girl with a body and a sexy strut Wanna get it popping baby step right up Some girls they act retarded Some girls are bout it bout it Im looking for a girl that will do whatever the fuck I say every day she be giving it up  iChorus  Nate Doggi Shake that ass for me shake that ass for me Come on girl shake that ass for me shake that ass for me Oh girl shake that ass for me shake that ass for me Come on girl shake that ass for me shake that ass for me  iVerse 4  Eminemi Im a menace a dentist an oral hygienist Open your mouth for about four or five minutes Take a little bit of this fluoride rinse Swish but dont spit it swallow when I finish Yeah me and Nate DO double G Looking for a couple bitches with some double Ds Pop a little champagne and a couple Es Slip it in her bubbly we finna finna have a party  iVerse 5  Nate Doggi Have a party turn the music up Lets get it started go head shake your butt Im looking for a girl I can fuck in my hummer truck Apple bottom jeans and a big ol butt Some girls they act retarded Some girls are bout it bout it I want a bitch that sit at the crib with no panties on Knows that she can but she wont say no Now look at this lady all in front of me sexy as can be Tonight I want a slut would you be mine Heard you was freaky from a friend of mine  iBridge  Eminemi Now I hope you dont get mad at me But I told Nate you was a freak He said he wants a slut hope you dont mind I told him how you like it from behind  iChorus  Nate Doggi Shake that ass for me shake that ass for me Cmon girl shake that ass for me shake that ass for me Oh girl shake that ass for me shake that ass for me Cmon girl shake that ass for me shake that ass for me We bout to have a party turn the music up Lets get it started go ahead shake your butt Im looking for a girl with a body and a sexy strut Wanna get it poppin baby step right up Some girls they act retarded Some girls are bout it bout it Im looking for a girl that will do whatever the fuck I say every day she be giving it up  iOutro  Eminemi There she goes shaking that ass on the floor Bumping and grinding that pole The way shes grinding that pole I think Im losing control  God come on  iEminem makes noisesi  I aint leavin without you bitch  Coming home with me  And my boy and his boy and his boy and his girl  Ha ha Nate Dogg  iDeep breathingi   
Justin Bieber,2012,Believe,https://www.azlyrics.com/lyrics/justinbieber/beautyandabeat.html,pop,Yeah Young Money Nicki Minaj Justin  Show you off tonight I wanna show you off eh eh eh What you got a billion couldve never bought eh eh eh  We gonna party like its 3012 tonight I wanna show you all the finer things in life So just forget about the world were young tonight Im coming for ya Im coming for ya  Cause all I need Is a beauty and a beat Who can make my life complete Its all about you When the music makes you move Baby do it like you do Cause  iBeat breaki  Body rock girl I can feel your body rock eh eh eh Take a bow youre on the hottest ticket now oh eh eh eh  We gonna party like its 3012 tonight I wanna show you all the finer things in life So just forget about the world were young tonight Im coming for ya Im coming for ya  Cause all I need Is a beauty and a beat Who can make my life complete Its all about you When the music makes you move Baby do it like you do  iNicki Minaji In time ink lines bitches couldnt get on my incline World tours its mine ten little letters on a big sign Justin Bieber you know Imma hit em with the ether Buns out wiener but I gotta keep an eye out for Selener Beauty beauty and the beast Beauty from the east beautiful confessions of the priest Beast beauty from the streets we dont get deceased Every time a beauty on the beats  Yeah yeah yeah yeah lets go lets go Body rock girl I wanna feel your body rock  Cause all all I need is love I need Is a beauty and a beat Who can make my life complete Its all all I need is you about you When the music makes you move Baby do it like you do Cause  iBeat breaki   
Motionless in White,2019,Disguise,https://www.azlyrics.com/lyrics/motionlessinwhite/holdingontosmoke.html,Rock\Alternatif,Im tired of feeling comatose Ive lost the me that I loved most Im barely holding onto smoke Im barely holding on to smoke  Im not addicted but Im not clean Why do I do this to myself on repeat So disconnected from my own reality Am I man or machine  If I give will you take As I lie for the taste I just fuck it up As you lap it up  Go Through flesh and bone I walk alone Go If I run will I fade away Cause I dont wanna leave it behind  In all my pride all my shame I find strength enough to show you I may bend but I wont break Cause I define who I Define who I become  I miss the me that I have not met Choking in silence on the words left unsaid I feel a sickness for a home Ive never been And I exist in black and white but now Im seeing red  I built a shelter in complacency Locked myself in and set fire And threw away the key Too scared to live but Im afraid to die So am I living or am I just alive  In all my pride all my shame I find strength enough to show you I may bend but I wont break I define who I who I become  Cause Im tired of feeling comatose Ive lost the me that I loved most Im barely holding on to smoke But Im holding on Im holding on  Broken Im holding on Driven To right the wrong Silent Connected yet I feel so separated Fallen Through flesh and bone Frozen I stand alone Deafened In silence the voice remains  Behind my eyes beneath my rage I was struggling to get through Out of time and out of faith I define who I become  In all my pride all my shame I find strength enough to show you I may bend but I wont break Cause I define who I Define who I become  Cause Im tired of feeling comatose Ive lost the me that I loved most Im barely holding on to smoke But Im holding on Im holding on  Im tired of being human tired of being numb Im waiting for the holy ghost to come So save me from the webs that I have spun Im holding on holding on Im holding on Holding on to smoke   
DREAMERS,2016,This Album Does Not Exist,https://www.azlyrics.com/lyrics/dreamers/painkiller.html,Rock/Alternatif,Fix my heart Leave me on the floor Hurts like hell Shes a painkiller  Woke up on the bedroom floor With a bottle rocket in my hand Strung out and Im almost gone But Im coming after you again  And it was nice to meet ya Im coming to see ya Walking the streets after midnight Feel my bloodstream Halloween daydream Baby come make me alright Whoa its a long long way down  Fix my heart Leave me on the floor Hurts like hell Shes a painkiller Fill my lungs Make me beg for more Keep me numb Shes a painkiller  Backed out by the city glow And the suns not coming yet No way Im coming clean Of the demon in my bed  And it was nice to meet ya You were the fever Driving alone in your black car Hardly breathing Down on my knees And sinking alone till I see dark Whoa its a long long way down  Fix my heart Leave me on the floor Hurts like hell Shes a painkiller Fill my lungs Make me beg for more Keep me numb Shes a painkiller  Whoa its a long long way down  Fix my heart Leave me on the floor Hurts like hell Shes a painkiller Fill my lungs Make me beg for more Keep me numb Shes a painkiller  Fix my heart Leave me on the floor Hurts like hell Shes a painkiller Fill my lungs Make me beg for more Keep me numb Shes a painkiller Shes a painkiller   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/lovelost.html,rap,iChorusi Whereâd you go and whatâd you do How the hell you make me fall in love with you And then you leave and now youre gone All I got is this damn song So I can feel but I cant touch You said my love was a bit too much Broke my heart cant find no crush So why donât you just come on back home  iVerse 1i Hey Im a fucking workaholic with a passion in my heart Treating rappin as an art in which youd have to be a part of I just copped a new car to hear it start up Try to do the right thing then please karma All I want to know is where the fuck did you have to go I been waiting on you baby why donât you leave and come on home I cant be mad Im living my dream going all around the globe Although you said you think you love me you need to let me know So I been fucking all these hoes And I been blowing all this cash Cause baby this just the beginning And Ima make all of it back  iChorusi Whereâd you go and whatâd you do How the hell you make me fall in love with you And then you leave and now youre gone All I got is this damn song So I can feel but I cant touch You said my love was a bit too much Broke my heart cant find no crush So why donât you just come on back home  iVerse 2i Hey its all good everybody tryna eat tonight Tryna go to sleep having good dreams tonight So go home it might get better All I know it donât last forever So take it while you got it tryna get a little more They say Im getting better than I ever been before Well thatâs for sure tell em what I do Rap keep me fed like a school getting soup I been out here on the road and now they missin me at home All these ex girls that I used to know are hittin up my phone But I aint here I guess you can call back Sex drugs and rock and roll I think ill take all that  iChorusi Whereâd you go and whatâd you do How the hell you make me fall in love with you And then you leave and now youre gone All I got is this damn song So I can feel but I cant touch You said my love was a bit too much Broke my heart cant find no crush So why donât you just come on back home   
Mac Miller,2011,Blue Slide Park,https://www.azlyrics.com/lyrics/macmiller/missedcalls.html,rap,Long days longer nights You keep startin fights think you always right Call you up to tell you I aint comin home tonight Say you wanna leave me its just talkin but I know you might Now get along I get along I go You sing along to every song that you know You play your part Im playin mine You breakin hearts aint breakin mine Since growing old is takin time Im actin like Im 8 or 9 Trying to move on talking to my old friends See me say what up and Im actin like I dont know them Causing so much problems why you doin that doin that Ripping peoples hearts out are you too cute for that cute for that I been on the same shit We run into each other and its like we dont even speak the same language I guess people always going through changes Didnt think I would lose you once I got famous  Said baby I got missed calls and emails All going into details About how you just not happy and you think you gotta leave so Go go Ill be fine on my own own Said baby I got missed calls and emails All going into details bout how you used to love me I keep changing like the leaves hell Go go youll be fine on your own own  She tell me quotYou an asshole superficial douche bag Wishing that you knew that you could have these shoes back All of this perfume back necklaces and jewels back All the shit you buy me she said quotI want you back I cant be seen again with you and all of your friends Its so hard to pretend that its like it was way back when I thought you used to be the one I guess you dont have time Cause all you do is grind and its got me losin my mind You just dont dont dont love me like you used to Think Im bout to lose youquot Imma end this now before things just confuse you Kept breakin promises you said youd keep So you can leave a message at the beep  Said baby I got missed calls and emails All going into detail About how you just not happy and you think you gotta leave so Go go Ill be fine on my own own Said baby I got missed calls and emails All going into details bout how you used to love me I keep changing like the leaves hell Go go youll be fine on your own own   
Eminem,2018,Kamikaze,https://www.azlyrics.com/lyrics/eminem/greatest.html,rap,Motherfuckers talkin crazy yeah Sayin I should quit ah I fuckin tell em make me bitch Eat a fuckin dick yeah Im feelin like the greatest woo On the beat who ever did it Mike Will the one who made it Its Shady on the lyrics  Im somewhat outlandish they say You say were cut from the same cloth But I guess you fabricate eh You better bring more men than the Latter Day Saints Manic states Stephen Paddock with automatic stay sprayin At anything that may stand in they way As I stand at the bay window with a hand grenade And a trey eight at the Mandalay Bay Common sense Im a dollar short and a day late James Holmes at the Saturday Batman matinee Must have missed my CAT scan that day yeah I just threw a Tampax at Dre Trashcan Tascam and ashtray Im turning back to a madman cant take Anymore but I try to get away from the anger and rage My basal ganglias an A to the K Get your ass sprayed like bidets Breakin your legs eight different ways aim for the waist You chumps dont even know how to do somethin To give goosebumps a day when you say That somethin you wont give someone a lump in their throat If you had them choked up youd be yankin my chain Feelin like Im headed for a padded cell The bar for me what I rap isnt fair but Guess thats the standard Im held to But if somethin like that doesnt tell ya You set a mark too high when platinum sales are Looked at as a failure yeah Then you better take it back to The Shelter and Hamburger Helper Cause damn it Im still theâ  Greatest in the world greatest in the world greatest in the world No lie I might be The best to ever do it the best to ever do it the best to ever do it I feel like the greatest Woke up to honkies sounding like me Never be as good never be as good Packing up wifebeaters white tshirts white But Im the greatest  So you sold 10 million albums eh what Only problem is you put out 10 million albums eh haha Wait what was I just about to say Oh yeah let me get this out the way I know theres people that are pissed about the way I mispronounced a name quotDIE ANTWOORDquot Fuck I still cant say this shit but how quickly they forget Who the fuck I was now Ninja try to duck my slugs To let ya girl get fucked by Muggs Id like to give a shout to Cypress woo This cant be real you dissed me and I was just tryin to Give you a shoutânow get the fuck out my rhyme book No more shiners already too much time tokin rappers I hear you talkin shit Im just too big to respond to it God forbid I forget go and jump out the window Somebody better childproof it Cause if I lose it we can rewind to some old Ja Rule shit And I can remind motherfuckers how I do shit You dont got the tools I got my toolkit I bullshit you not yall fools just forgot That Im so fuckin awful with the thoughts And when Im hostile and impossible to stop So you can call it a nostril cause itsnotâ gonna ever Ill never let up on the pedal might as well get the mop Cause Im wipin up everyone in this genre Cause on the mic I feel like Im theâ  Greatest in the world greatest in the world greatest in the world No lie I might be The best to ever do it the best to ever do it the best to ever do it I feel like the greatest Woke up to honkies sounding like me Never be as good never be as good Packing up wifebeaters white tshirts white But Im the greatest  Oh yeah and one more thing I want to mention what Is youre one dimension Im a monkey wrench and I can flunk detention I love contentions so welcome to the gun convention Muscles flexin gotta strut like a front suspension And you just stuck the key up in the ignition And gave me enough gas to flood my engine yeah Psychopath Michaels Jacks blowin up like a raft I should slap Vlad with a ISIS flag Bet you I come back twice as bad uh Revival didnt go viral Denaun and Royce tell me that I should take the high road Fuck that Im finna hit back Til I run out of gun powder and split the scene Hold the mic similar to pistol squeeze And I shoot from the hip when I grip them things And my lips and the clips got the cig lit like its nicotine Trigger me and Slim gets mean prr Bars are like bullets when I spit them schemes Thats why I call the motherfuckers M16s woo Float like a butterfly Im gonna sting like a bee You aint harmin a thing I hit a dame as hard as Im gonna swing Im gonna need to put my arm in a sling But like a wedding band You gotta be diamond to even climb in the ring An anomaly Im Muhammad Ali Cause I know one day Im gonna be theâ  Greatest in the world greatest in the world greatest in the world No lie I might be The best to ever do it the best to ever do it the best to ever do it I feel like the greatest Woke up to honkies sounding like me Never be as good never be as good Packing up wifebeaters white tshirts white But Im the greatest   
Eminem,2002,The Eminem Show,https://www.azlyrics.com/lyrics/eminem/thekissskit.html,rap,iEminemi Im gonna kill this bitch Im gonna kill her Im going to fuckin jail cause im gonna kill this bitch iGaryi Yo man I dont know iEminemi What iGaryi I got a really really bad feelin about this iEminemi Man will you shut the fuck up Gary Youve always got a bad feeling man Thats her car right there Just park iGaryi Allright just let me park Im parking iEminemi Fuckin turn the car off dog iGaryi Alright iEminemi Alright we wait iGaryi We wait for what iEminemi We wait until she comes out Man im gonna fuckin kill her iGaryi Man you aint gonna kill nobody iEminemi Man just shut the fuck up dog iGaryi What the fuck did you bring that for iEminemi Just shut up fuckin clip is empty iGaryi Dont point that shit at me iEminemi Its not even loaded bitch look iGaryi Dude God I fuckin hate when you do that shit iEminemi Ha ha ya but its funny as fuck iGaryi Youre gonna fuck around and kill me one of these days I swear iEminemi It gets you every time Is that her iGaryi Where iEminemi Right there motherfucker iGaryi Yeah fuck iEminemi Alright get up get up iGaryi Here we go again iEminemi Get down iGaryi What the fuck do you want me to do get under the car iEminemi Yo whos she walkin with iGaryi How the fuck am I supposed to know You told me to duck down iEminemi Its the fucking bouncer Did she just kiss him iGaryi I dont think so iEminemi Dog she just fuckin kissed him iGaryi No she didnt iEminemi Shes kissing him dog iGaryi No shes notoh shit iEminemi Cmon motherfucker iGaryi MAARRSSHH   
Motionless in White,2008,When Love Met Destruction,https://www.azlyrics.com/lyrics/motionlessinwhite/whenlovemetdestruction.html,Rock\Alternatif,This is what happens when love meets destruction Well watch the hourglass end your time is up  Oh  This is my lifes work Eleven tracks is not enough To tell you how Ive died inside Love is lost like words Eleven tracks is not enough  This is what happened when love meets destruction Life for life  If I die before I wake youll have your fucking soul to take   
Mac Miller,2015,GO:OD AM,https://www.azlyrics.com/lyrics/macmiller/cutthecheck.html,rap,iMac Milleri Im a motherfucking fool cut the check Im a working motherfucker need a desk shit I dont got a heart I dont even need a chest Im a mess they be saying they up next thats a stretch Hold your breath let me bow to the crowd shit Im blessed Well I must be bitches want to fuck me bump uglies on front street The cards on the table gin rummy Have a blast have a ball have a motherfucking great time Beast Im a dog got a squad full of K9s Im a motherfucking fool cut the check Imma get it til there aint shit left to get No stress running suicides dont even break a sweat Im a threat code red when your line get pressed You getting fucked by your contract what the fine print says Told you once I told you twice I get the Lamb its over rice I whip the Lamb its overpriced the life is good the hoes are dikes The type of shit dont happen overnight God damn Im a motherfucking fool  This shit on 100 degrees hard as fuck aint in a rush I let the money come to me Im a business man Im way too young to be this rich I dont know what to do with all this shit Im out of control Lord can you save my soul How convenient you aint worried about shit right now How convenient youre just tryna keep it lit right now How convenient screaming money over bitches right now How convenient bet youre feeling like the shit right now  iChief Keefi How convenient undefeated Walked up in Neimans spent the sac then Im leaving Smoking on reefer OG reeking Got the cops pull me over they gon want to take the Bimmer But Imma do the dash beat it like Tina And I got my nina boy you better be subpoenaed Walked in the spot ice on lights on blingin Someone start a fire cause its fucking freezing Im high off life give me the blunt Im a roll it I got hot rocks Ima let you hold it I was posted with the hammer yall was telling police Now I wrestle with racks bitch Im Mick Foley Shit made me go woo like Rick Florer I mean Ric Flair bitch boy Ive been player You a bench warmer boy Ive been playing Walked up the stairs look at my shoes like them cleaner But I shouldve worn the other ones cause them better  iMac Milleri This shit on 100 degrees hard as fuck aint in a rush I let the money come to me Im a business man Im way too young to be this rich I dont know what to do with all this shit Im out of control Lord can you save my soul How convenient you aint worried about shit right now How convenient youre just tryna keep it lit right now How convenient screaming money over bitches right now How convenient bet youre feeling like the shit right now Cut the check   
Mac Miller,2016,The Divine Feminine,https://www.azlyrics.com/lyrics/macmiller/cinderella.html,rap,iTy Dolla igni Uh ign Oh no no no no no no no no no ign Ayy  I been waitin all night for this moment I been waitin all year for this moment I been picturing you takin off your clothes for me I been literally curvin all these hoes for you Daddy told you better bring your ass home Cinderella better get your ass home Man I swear the parents just dont understand You aint gotta be old to be a man Take my hand come with me to my room Girl I got a suite at the SLS I already know you got expensive taste Take my hand follow me to my room Tell your little friends you gon be alright Girl I got a plan for the whole night  iMac Milleri Okay your legs like a store they open up And you got people in the aisle Been here every night for weeks at a time You in my dreams thats why I sleep all the time Just to hear you say I love you just to touch you Just to leave you behind I told you you dont have to worry youll be fine This the type of thing I heard it happen all the time Yeah I just wanna see you fly Because your fragrance got me faded you be keepin me high Said nothin better than the first time Ill be at your service like the checkin at the curbside You dont have to spend another second on this Earth dry Wet you like a fresh beau coop second and a third time Left you up a verse mind And when you hungry I can chef you up some stir fry Get you some dessert wine elevate this third eye First prize Nobel get a piece Your clothes off turn around let me see  iTy Dolla igni I been waitin all night for this moment I been waitin all year for this moment I been picturing you takin off your clothes for me I been literally curvin all these hoes for you Daddy told you better bring your ass home Cinderella better get your ass home Man I swear the parents just dont understand You aint gotta be old to be a man Take my hand come with me to my room Girl I got a suite at the SLS I already know you got expensive taste Take my hand follow me to my room Tell your little friends you gon be alright Girl I got a plan for the whole night  iMac Milleri Yeah okay I came up where the planet was Take you by the hand And bring you somewhere where the sand is Soon as we landed We went straight into the room And played the music and started dancing You was taking off your pants It look like Dorothy aint in Kansas anymore I do you like a chore We started on the bed and then we moved onto the floor You started getting crazy told me fuck you like a whore I thought you was an angel now you yellin to the Lord You used to tell me all the time I aint your type Now you always wanna spend the night Now Im doing everything you like When Im inside your pussy damn it feels so right Yeah but I still respect the game Every time Im out of line you always set me straight The sex is great for heavens sake I need it every day I yell your name Cinderella Never gonna find nobody better All my life  iTy Dolla Signi I been waitin all night for this moment I been waitin all year for this moment I been picturing you takin off your clothes for me I been literally curvin all these hoes for you Daddy told you better bring your ass home Cinderella better get your ass home Man I swear the parents just dont understand You aint gotta be old to be a man Take my hand come with me to my room Girl I got a suite at the SLS I already know you got expensive taste Take my hand follow me to my room Tell your little friends you gon be alright Girl I got a plan for the whole night  iMac Milleri Hey now Im saying My only way out is the way in I wont stop til youre mine no way Well all my days now they changin I got angels no more Satan Looks like Gods on my side this time Well I been meanin to tell you You lookin better every day Write you letters Its only right that right after love I write my name If its forever or never its all the same Under the weather Feel much better when that weather isnt rain yeah Ooh Cinderella dont you run out of time It feels like youve been taking all day Wherever you came from wherever you going I promise Im not far behind yeah So dont you dare throw this away I been meanin to tell you You lookin better every day Write you letters Its only right that right after love I write my name If its forever or never its all the same Under the weather Feel much better when that weather isnt rain   
