Artiste,Annee,Album,Url,Style,test
Bring Me The Horizon,2019,amo,https://www.azlyrics.com/lyrics/bringmethehorizon/whyyougottakickmewhenimdown.html,metal,I see you  You on the edge of your seat Aint you got some place to be Was hoping the suspense would kill you Tell me how would you begin Watching and waiting to sink your teeth in Come on and give me your expert opinion Ah fuck it  I settle down in a dump Heard a crowd screaming quotJumpquot So I came to the window They always wanna kick you when youre down I said quotWhat the fuck have I donequot They said quotWe just want your blood You know we like you better in limboquot They always wanna kick you when youre down  So come on and take a shot you just cant get enough Dont let the fact that you know nothing stop you talking now Cause when all is said and done my names still on your tongue  But tell me why you gotta kick me when Im down You better pray I dont get up this time around And why you tryna put me in the ground Dont you know Im a seed I wont stop at the roof Go ahead bury me This is how I grow its how I thrive So why you gotta kick me when Im down Why you gotta kick me when Im down  Yeah I know its all in good fun but Dont say its coming from love now I see those arms in akimbo They always wanna kick you when youre down And dont set that phaser to stun Cause what doesnt kill me well it better run like hell Yeah you better run like hell  So come on and take a shot you just cant get enough Dont let the fact that you know nothing stop you talking now Cause when all is said and done my names still on your tongue  So tell me why you gotta kick me when Im down You better pray I dont get up this time around And why you tryna put me in the ground Dont you know Im a seed I wont stop at the roof Go ahead bury me This is how I grow its how I thrive  Remember this line that you crossed Look back and stare at the dot Know theres no turning back now Now that youve opened the gates Corrupted the memory error failsafe Commence the countdown They always wanna kick you when youre down Remember this line that you crossed Look back and stare at the dot Know theres no way to fix us no Oh God what the fuck have you done I loved you like daughters I loved you like sons  So tell me yeah tell me why you gotta kick me when Im down You better pray I dont get up this time around And why you tryna to put me in the ground Dont you know Im a seed I wont stop at the roof Go ahead bury me This is how I grow this is how I thrive Why you gotta kick me when Im down  Tell me why you gotta kick me when Im down This is how I grow this is how I thrive   
Mac Miller,2018,Swimming,https://www.azlyrics.com/lyrics/macmiller/hurtfeelings.html,rap,Im always sayin I wont change but I aint the same Everything is different I cant complain You dont know what you missin Shame on you shame on you Everything is strange thats just a game Everybody trippin throwing it away We was getting lifted now we getting paid Shame on you  I paid the cost to see apostrophes That means its mine keep to myself taking my time Always into some bullshit and out of line Driving with my eyes closed missing all the signs Turn the ignition Im driven and sittin pretty Listenin to Whitney and whippin it through the city yeah Man on a mission figure it out Putting way too much on my shoulders please hold me down I keep my head above the water water My eyes are gettin bigger so the world is gettin smaller smaller I be gettin richer but that only made me crazy Mama told me I was different even when I was a baby That Mercedes through the PA when I pull up sounded like a concert Or a or a monster truck Im trippin but Im falling up Always said I want it all but its not enough OK  Im always sayin I wont change but I aint the same Everything is different I cant complain You dont know what you missin Shame on you shame on you Everything is strange thats just a game Everybody trippin throwing it away We was getting lifted now we getting paid Shame on you  We only just begun No we dont wanna hurt your feelings Cause its only just begun No we dont wanna Hurt hurt feelings feelings  Down go the system long live the king Turn the power off and get your water from the spring Im bringing everyone with me when shit get iffy I give a hundred and fifty percent This is the shit that Im dealing with but I wish I forget Used to be feelin depressed now that Im living Im a little obsessed Yes high in Jacuzzis I be hitting the jets Im showing her some love she been givin me sex Bless bless bless Respect to Adonai dont fuck around and be a victim of your pride Why you lyin Why you lyin Tell the truth and step aside I dont got the time to let it slide yep Im too grounded push whips that move mountains new crib blue fountains These are my surroundings Ive been going through it you just go around it But its really not that different when you think about it  Im always sayin I wont change but I aint the same Everything is different I cant complain You dont know what you missin Shame on you shame on you Everything is strange thats just a game Everybody trippin throwing it away We was getting lifted now we getting paid Shame on you  Hurt Feelings   
DREAMERS,2019,LAUNCH FLY LAND,https://www.azlyrics.com/lyrics/dreamers/takemehome.html,Rock/Alternatif,Show me know me Was my soul that sold me Broken sappy Punch drunk late night taxi  Shiny diamond necklaces and sex got me nothing at all Nah they just keep pushing me off I was numb to it all Til I looked up at the sky  Ive been wandering round for so long Chasing stars and sleeping in my clothes Oh oh Ive been wrecked and Ive been so wrong Gone as far as I can go now take me home Take me home  Morning creeping Just go back to sleep then Memories haunt me Never been good at sorry  Shiny nights and recklessness and sex got me nothing at all Nah they just keep pushing me off I was numb to it all Til I looked up at the sky  Ive been wandering round for so long Chasing stars and sleeping in my clothes Oh oh Ive been wrecked and Ive been so wrong Gone as far as I can go now take me home Take me home  Take me home oh Take me home oh  Ive been wandering round for so long Chasing stars and sleeping in my clothes Oh oh Ive been wrecked and Ive been so wrong Gone as far as I can go now take me home Take me home  Take me home oh Take me home oh oh Take me home oh oh Take me home   
Mac Miller,2013,Watching Movies With The Sound Off,https://www.azlyrics.com/lyrics/macmiller/reddotmusic.html,rap,iVerse 1 Mac Milleri Think I can see a fucking halo About to meet my maker Brought a double cup of Drano Some soda for the flavor uncontrollable behavior With some psychopathic tendencies Lonely as your neighbor with the bitches he got special needs Word to my denim fiends Im Kennedy on ecstasy My flavor from the nature need an acre for my recipe They got my soul bu I dont let them take the rest of me My melody a little like Kenny Gs its heavenly And my denim tailored me and Action rapping Ill be fucking with the Fader sipping mind eraser Actually we rapping for the fuck of it Taking money from you gonna smack you out in public We the republican government abundance of substance Having consumption to fuck a bitch Youre Banana Republic fit go suck a dick And your bitch looking like Cousin Itt the ugliest  iHook Action Bronsoni I said it must be the drugs that got us thinking crazy shit Groupie bitches wildin up to suck a babys dick Cadillacs is gettin whipped a hundred eighty fifth Just for that sizzle gortex in case of drizzle  iHook Mac Milleri I said it must be the drugs that got us thinking crazy shit Looking up into the clouds where the angels sit They looking down keeping watch til Im dead So howd I get this red dot on my head  iVerse 2 Action Bronsoni Yo I dont perform unless the moneys in my pocket first After rapping take my people out for octopus We all deserve a dedication to the fandom Hold your hand out for nothing if you claim to be my man damn You see me peeling off a whip like when your mother strip Blow the dice roll them shits hit another trip Shit Im on some shit Hands fucking hotter than a leather in the six in the summertime Understand Im only rhyming for this son of mine And so my daughter can be a lawyer and reap the spoils We ate the tuna its suede puma my look is Jay Buhner Dawg its cause some of us just age sooner Im still twisted rocking lizards from a strange river Forbidden jungle in the joint paper point shaver Check the bio I fixed the game between Kentucky and Miami of Ohio I been wild  iHook Action Bronsoni I said it must be the drugs that got us thinking crazy shit Groupie bitches wildin up to suck a babys dick Cadillacs is gettin whipped a hundred eighty fifth Just for that sizzle gortex in case of drizzle  iHook Mac Milleri I said it must be the drugs that got us thinking crazy shit Looking up into the clouds where the angels sit They looking down keeping watch til Im dead So howd I get this red dot on my head  iVerse 3 Mac Milleri Bitch Im nodding enough Im hot as wassabi sauce And constantly giving yall a bit of this ambiance I was a minor chasing after vagina None of my friends were fake but none of my clothes designer Went from posted on stoops to smoking on roofs I came from that basement now look at this view Making this money blowing it all Fuck what you did just show me results  iVerse 4 Action Bronsoni Yo Im a 635 dip or fly motherfucker Leather to the foot horses I led them to the brook If you like to keep the chisel in the book I see a lion in the mirror when I look Look I lose money but I make it back I keep it true and aint no motherfucking faking that I get afadin and then I fade to black Been on the razorbacks I hold the multicolored flavored gat Blat  I said it must be the drugs  iOutro Loaded Luxi You was Easy Mac with the cheesy raps Who the fuck is Mac Miller This name says quotcrack dealing trap nigga Slash cat peeler back with a black stripper Ass thicker than a snack wrap snicker too fat to snap zippersquot And half is what Ill do to Mac Miller Now my minds first track figured A nigga who treats his yak richer than elixer Taps slicker than past tiller Goes around the room like his cats get finna Oh you Mac Miller The facts filtered in the snapped picture My man jack ripped over Google like Jack the Ripper Yoohoo Im finna murder this brunette bitch Get pumped like a flat fixed to become a flat fixture A rap figure to look like you hacked Twitter Ill show you Beastie Boy You cant match a killer with that wigger Id rather attack Tigger or Jack Triller He got track fillers for a album If he had Jigga on an ass sticker Wouldnt go cat litter where Im from Malcolm I knock the thoughts off your balcony King Youre from a home of funny bones Not like quite the one Ive known You look like before you punched in flows You were struckin blows bloody nose for your honey row In the lunchroom gettin yo money stole Youre a bullys Best Day Ever With them Nikes on your feet Coming through Blue Slide Park Im gon rob this chump On a party on Fifth Ave like he Donald Trump Nigga dont give me that shit I liked you better when you was Easy Mac with the cheesy raps Who the fuck is Mac Miller   
Post Malone,2016,Stoney,https://www.azlyrics.com/lyrics/postmalone/nooption.html,rap,Hoe I look so clean and motherfuckers just talkin Show up at the spot and now everyone they all watchin Dont wanna prove you wrong but shit you leave me with no option yeah yeah  Everybody asking quotPost when is the album droppinquot Ever since the very first day at it I been poppin Dont wanna prove you wrong but shit you leave me with no option yeah yeah Ooh swingin in a fourdoor Now they takin photos Bottles we need more of those ooh Say she bring it a little shorter He be on the boarder She always bring four rolls oh yeah Everything that I went for Waited so long to get on The Caddy just sits on the chrome I swang through on dubs on the four  Baby wanna get in this SClass Lil momma she just wanna go fast You know baby you dont get a free pass So I told her quotAss gas or grassquot Rolex with the diamonds keep me shining Gotta have perfect timing when Im riding Brand new Aston Martin with no mileage ooh ooh ooh yeah  Hoe Im so clean and motherfuckers just talkin Show up at the spot and now everyone they all watchin Dont wanna prove you wrong but shit you leave me with no option yeah yeah  Less you hoppin in a oldschool Swimmin in the car pool Everything is all cool And she told me not to tell With the rumors that I heard She said everything was all true  Baby wanna get in this SClass Lil momma she just wanna go fast You know baby you dont get a free pass So I told her quotAss gas or grassquot Rolex with the diamonds keep me shining Gotta have perfect timing when Im riding Brand new Aston Martin with no mileage ooh ooh ooh yeah  Just me and lil momma yeah Ridin around LA Just me and lil momma yeah We run the city yeah  Baby wanna get in this SClass Lil momma she just wanna go fast You know baby you dont get a free pass So I told her quotAss gas or grassquot Rolex with the diamonds keep me shining Gotta have perfect timing when Im riding Brand new Aston Martin with no mileage oh oh  So come hop in that ooh What do you wanna do Put that dime in my coupe With that gold on my tooth oh yeah   
Mac Miller,2011,On And On And Beyond,https://www.azlyrics.com/lyrics/macmiller/putiton.html,rap,I kinda feel like I deserve this Butterflies all up in my stomach like a first kiss Just a word smith using poetry and more but Distracted by these girls who want their juicy couture Yeah this life is all about material things I got kids tricks bitch Im the cereal king And everything better if you relax and and chill So my seat back for weed naps we need that for real I took my heart and put it all out on a CD You now riockin with the bees knees Im the cats pajamas the coolest of the cool The kid that got em gas tappin usin up they fuel when they first heard em spit they didnt think it would be shit most to the dope kids C u fin hs now you hanging with a g bitch but they say you need jesus  All my peoples All of my peoples Everything is aokay We been waitin way too long So tell the DJ he can play my song i2xi  Ay yo Im half man half amazin Flyer than a penguin you dryer than a raisin Hot like causan bringing all the girls to the days inn ready for a little love makin Yeah I want it now but they tell me have some patience Feelin on top of the world since graduation Now I do music all day cause there aint no other option Drivin to Conneticut then flyin up to Boston I put it on for my city always showin love An overdose of drugs how the people throwin up They say waddup when I drop in Im just chillin back in my seat Joe Swanson Yeah I used to steal iPods and pawn them Now I take my girl shoppin no problem Live it up every second life dont got a sequel Its all good thumbs up to my people  All my peoples All of my peoples Everything is aokay We been waitin way too long So tell the DJ he can play my song i2xi  Put It On   
Mac Miller,2009,The High Life,https://www.azlyrics.com/lyrics/macmiller/imready.html,rap,Ayo Im ready for whatever this world brings to me Im ready for the night Im ready for tomorrow Whatevers after that you know what Im saying lets go We stay fly new clothes on smoking on that drake till Im so far gone Im ready Im ready Im ready Im ready Baby girl you fly but we got away lets take a drive by need to get away Im ready Im ready Im ready Im ready Aint a damn thing change Im happy to get away shawtys in the morning shes grabbing on me to stay Im ready for the next day just text me she said I hit it out the park like feinway Aye its just one nights work after stay up late and sleeping in my shirt Girl I gotta leave now I need to get to work Im a young heart breaker believe me its a curse Hey I stay focused cause the money comes first but my real life situations I throw em in the verse Thats the formula of the truth its more than what I do Im exploring it for the proof Who am I Mother fucker who are you Dont be asking questions you should know the answer to You should know my name dont forget me bout to take over the game Im ready We stay fly new clothes on smoking on that drake till Im so far gone Im ready Im ready Im ready Im ready Baby girl you fly but we got away lets take a drive by need to get away Im ready Im ready Im ready Im ready Uh yeah Im ready to have the glory Im ready to have the name Im ready to have the fortune Im ready to have the fame When I get up in the game its never gon be the same those to dumb to notice tell em to use their brain I spend a whole day on the cloud firetrucks comin through tryin to get me down Mom say she proud cause Im stickin to my dreams get myself out to big and better things Its the high life boy I live the fly life honeys want my number cause I rhyme nice aint that some shit she gave her girl the camera sayin can we have a pic click so let us speak a thousand words shawty says she want me cause Im down to earth aha tell gravy you wont forget me cause Im headed to the top Im ready We stay fly new clothes on soakin on that drake till Im so far gone Im ready Im ready Im ready Im ready Baby girl you fly but we got away lets take a drive by need to get away Im ready Im ready Im ready Im ready   
Falling In Reverse,2011,The Drug In Me Is You,https://www.azlyrics.com/lyrics/fallinginreverse/pickupthephone.html,metal,Your call has been forwarded to an automatic voice message system Please record your message  Pick up the phone Answer your text Well I apologize about last night I really did not mean to disrespect you  You better be alone No Im not obsessed But if I catch you with somebody else You know that I am gonna be upset  I truly believe that the reason Im here Is to tell you the truth that your ending is near Oh one day you must look at yourself in the mirror I still dont think that you are hearing me clear  You must understand that our friendship is done Justified by the person that you have become And because of the fact that enough is enough Now Im the one that is holding the gun  This will be the end of us I have tried way too many times to heal I have loved you so much it hurts me dear And this this will be the end of us  Pick up the phone Pick up the phone Pick up the phone Well I apologize about last night I really did not mean to disrespect  Pick yourself up Up off the floor Wipe the tears from off your face Because the cops are knocking on the door  Theyre gonna wanna know whats up Better tell them that you fell Cause when they see the bruises on my face Theyre probably taking both of us to jail  And Im sick and tired of fighting each other The lying the crying the calling your mother The calling of names Im bothered and smothered We kiss and make up and get under the covers  A dangerous cycle I dont understand The kicking the screaming the breaking of lamps Ill be damned if I see you with some other man If I cannot have you then nobody can  This will be the end of us I have tried way too many times to heal I have loved you so much it hurts me dear And this this will be the end of us  Death do us part I thought you would never go straight For my heart Im better off living in Hell  Pick up your phone Your call has been forwarded to an automatic voice message system Pick up your phone Please record your message Pick up the phone  This will be the end of us I have tried way too many times to heal I have loved you so much it hurts me dear And this this will be the end of us  Pick up the phone Pick up the phone Pick up the phone  Well I apologize about last night I really did not mean to disrespect  Were sorry the number you have dialed is not in service at this time Fuck you   
Eminem,2004,Encore,https://www.azlyrics.com/lyrics/eminem/curtainsupencoreversion.html,rap,Still on Yo is the mic on Check check check Alright lets do it Lets go come on Eminem Eminem Eminem   
Mac Miller,2014,Faces,https://www.azlyrics.com/lyrics/macmiller/grandfinale.html,rap,The hallucinations have stopped finally thank God but uh my adrenaline reserves are burning out and Im staring straight into the face of a total psychotic freako  And if by chance its my grand finale Bury me in Allegheny County Its the the most hated so faded that Im bowlegged Dont beg gross gang smell like old lomein Shit the flow dangerous make you wanna do the wave Throw your bitch right off your lap and start a standing ovation The most strangest master of the ceremonies A fifth of Stoli then itâs only Cher and Moby karaoke My bitch a shooter call her Annie Oakley Get you for a pair of Kobes just got out on probation And no famous friends for me just old faces I only go places wasted like Im Joe Namath Not a king Im no David music Im a crackhead No hobbies and recreation dont even know my address Self medicate self education Rick Rubin showed me transcendental meditation  iHooki Let us have a grand finale The world will be just fine without me And I dont got a smile on his face Slow it down we goin out with a bang Are you ready for the fireworks It was a silent night til the fireworks  I fear nothin on this odyssey of dark roads God lives in my dogs soul the devil in his dog bowl We are the prophets Jesus was a poor sport He booted Nostradamus turned water into wine But he loved the gin and tonic had skeletons in his closet Even God will one day be forgotten And recently Ive been feelin Ive been feelin like Itd be really nice to get to sit with Mickey Weiss Shoot the shit bout life hed be pissed Im sniffin white Never got to see me grow up how long it take to live a life Im a bit surprised that Im even still alive Mixin uppers and downers practically suicide My old Jewish mind REMember music will be fine And I make my own peace now if you behind Hallucinations how I use my mind Who am I  iHooki   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/therealslimshady.html,rap,iEminemi May I have your attention please May I have your attention please Will the real Slim Shady please stand up I repeat will the real Slim Shady please stand up Were gonna have a problem here  Yall act like you never seen a white person before Jaws all on the floor like Pam and Tommy just burst in the door And started whooping her ass worse than before They first were divorced throwing her over furniture Ah Its the return of the quotAh wait no way youre kidding He didnt just say what I think he did did hequot And Dr Dre said nothing you idiots Dr Dres dead hes locked in my basement Haha Feminist women love Eminem ivocal turntable chigga chigga chiggai quotSlim Shady Im sick of him Look at him walking around grabbing his youknowwhat Flipping the youknowwhoquot quotYeah but hes so cute thoughquot Yeah I probably got a couple of screws up in my head loose But no worse than whats going on in your parents bedrooms Sometimes I wanna get on TV and just let loose but cant But its cool for Tom Green to hump a dead moose quotMy bum is on your lips my bum is on your lipsquot And if Im lucky you might just give it a little kiss And thats the message that we deliver to little kids And expect them not to know what a womans clitoris is Of course they gonna know what intercourse is By the time they hit fourth grade They got the Discovery Channel dont they quotWe aint nothing but mammalsquot Well some of us cannibals Who cut other people open like cantaloupes iSLURPi But if we can hump dead animals and antelopes Then theres no reason that a man and another man cant elope iEWWWi But if you feel like I feel I got the antidote Women wave your pantyhose sing the chorus and it goes  iChorus â Eminem repeat 2xi Cause Im Slim Shady yes Im the real Shady All you other Slim Shadys are just imitating So wont the real Slim Shady please stand up Please stand up please stand up  iEminemi Will Smith dont gotta cuss in his raps to sell records Well I do so fuck him and fuck you too You think I give a damn about a Grammy Half of you critics cant even stomach me let alone stand me quotBut Slim what if you win wouldnt it be weirdquot Why So you guys could just lie to get me here So you can sit me here next to Britney Spears Yo Shit Christina Aguilera better switch me chairs So I can sit next to Carson Daly and Fred Durst And hear em argue over who she gave head to first Little bitch put me on blast on MTV quotYeah hes cute but I think hes married to Kim heeheequot I should download her audio on MP3 And show the whole world how you gave Eminem VD iAHHHi Im sick of you little girl and boy groups all you do is annoy me So I have been sent here to destroy you ibzzzti And theres a million of us just like me Who cuss like me who just dont give a fuck like me Who dress like me walk talk and act like me It just might be the next best thing but not quite me  iChorusi  iEminemi Im like a head trip to listen to cause Im only giving you Things you joke about with your friends inside your living room The only difference is I got the balls to say it In front of yall and I dont gotta be false or sugarcoated at all I just get on the mic and spit it And whether you like to admit it iERRi I just shit it Better than ninety percent of you rappers out can Then you wonder how can kids eat up these albums like Valiums Its funny cause at the rate Im going when Im thirty Ill be the only person in the nursing home flirting Pinching nurses asses when Im jacking off with Jergens And Im jerking but this whole bag of Viagra isnt working And every single person is a Slim Shady lurking He could be working at Burger King spitting on your onion rings iHACHi Or in the parking lot circling Screaming quotI dont give a fuckquot With his windows down and his system up So will the real Shady please stand up And put one of those fingers on each hand up And be proud to be outta your mind and outta control And one more time loud as you can how does it go  iChorus 4Xi  iEminemi Ha ha Guess theres a Slim Shady in all of us Fuck it lets all stand up   
Mac Miller,2014,Faces,https://www.azlyrics.com/lyrics/macmiller/whatdoyoudo.html,rap,iIntroi This tambourine Shaker  iVerse 1 Sir Michael Rocksi Man I think Im Eric Andre Man I think Im Louis CK Man I think so therefore I am Man Its 8 AM Man My mind is an emporium of cute naked hoes My brother one of the only ones I can confide in It aint no water in the pool go ahead and dive in I toot my horn I blow my bugle I recycle I say quotfree beluga whalesquot on YouTube What do you do  iVerse 2 Mac Milleri Okay the pussy like trouble cause Im in it often A drug habit like Philip Hoffman will probably put me in a coffin But down the slope in my toboggan Three day delirium gettin weirder than Austin Now its 7 in the morning this rapper life is so boring Still at it The drug absorbent endorphin addict The evil follow me I got a devil magnet I know a bitch will let you fuck her for coachella passes  iVerse 3 Sir Michael Rocksi Oh so pompous the ambiance You remind me of the lobby of the Mondrian I saw you meditating get your Gandhi on If she got that stank puss then I wont be long  iVerse 4 Mac Milleri Never lose your mind because insanity is brutal Lifes just like college all you haves your noodle Mirror mirror on the wall Im staring at a dead man Me and Mikey go back like bron brons headbands White American hotter from the aryan  iVerse 5 Sir Michael Rocksi New Tibetan mastiff and he hate it when you stare at him Jumping in the jacuzzi on say I fuck with you the long way I love you more than Kanye love Kanye  iVerse 6 Mac Milleri Slave to the W I dont hang with losers Im in the suburbs doing drivebys on Razor scooters Its my first try so I got a 3rd eye Its work time sell the coke to the students out in Irvine  iVerse 7 Sir Michael Rocksi Coming off the high listening to Jamiroquai Why we going through hell when we trying to get to paradise Its like we aint scared of death but we scared of life Its like we shooting for the stars but we scared of heights  iVerse 8 Mac Milleri Im indoors pair of gym shorts with the Sith Lord We might go bowling later maybe play Connect 4 Get high fucking with the Tech Deck Call in local middle schools and send in some death threats  iBridge Sir Michael Rocksi Hey look when I tell you this I mean this seriously from the bottom of my heart I need the briefcase in 15 minutes or everybodys finished  iVerse 9 Mac Milleri I love my powder white prefer my bitches black Im getting lit with Dash she dont see us in the back No longer little Mac a briefcase with a million cash Oh yea  iOutro Mac Miller amp Sir Michael Rocksi Let me off at the top Let me off at the top Let me off at the top Let me off at the top we can keep riding for now Let me off at the top the road keeps winding around Let me off at the top oh Im high as the clouds Let me off at the top hey motherfucker shut your fuckin mouth Yaaa   
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/eeyore.html,metal,Meet the man that made me  Greet the can that I came from  Motherfucking sacred heart of Jesus Blew it in the back room  Feelin like a real goon  Slam the fuck aside man  Im on  youre not   I am the great big mouth  I am the great big mouth  Burn  Good riddance  though Im sad to say  I didnt get to kill you  Rhetoric  better look both ways  I gotta get an arm through  Stain  What the fuck is up Get the fuck away  Run if you want to  Innocent Youre a guilty conscience  Laugh last  break through  Stain   Prepare you fucker  Prepare you fucker  Prepare you fucker  Prepare you fucker   I dont give a shit bitch  I dont give a fuck bitch  I dont understand bitch  You dont matter  I dont give a fuck man I dont give a shit man I dont really care man  Im the super sized man  Fuck fuck You you I am the great big mouth  Fucking stupid Fuck fuck fuck fuck Stupid fuck Shit fucking stupid Fuck stupid fuck fuck shit  Fuck stupid fuck Fuck  Take that motherfucker   
Justin Bieber,2012,Believe,https://www.azlyrics.com/lyrics/justinbieber/fall.html,pop,Whoa ooh Well let me tell you a story About a girl and a boy He fell in love with his best friend When shes around he feels nothing but joy But she was already broken and it made her blind But she could never believe that love would ever treat her right  Did you know that I loved you or were you not aware Youre the smile on my face And aint going nowhere Im here to make you happy Im here to see you smile Ive been wanting to tell you this for a long while  Whats gonna make you fall in love I know you got your wall wrapped all the way around your heart Dont have to be scared at all oh my love But you cant fly unless you let ya You cant fly unless you let yourself fall  Well I can tell youre afraid of what this might do Cause we got such an amazing friendship and that you dont wanna lose Well I dont wanna lose it either I dont think I can stay sitting around while youre hurting babe so take my hand  Well did you know youre an angel who forgot how to fly Did you know that it breaks my heart every time to see you cry Cause I know that a piece of yous gone Every time he done wrong Im the shoulder youre crying on And I hope by the time that Im done with this song that I figure out  Whats gonna make you fall in love I know you got your wall wrapped all the way around your heart Dont have to be scared at all oh my love But you cant fly unless you let ya You cant fly unless you let yourself fall  I will catch you if you fall I will catch you if you fall I will catch you if you fall  But if you spread your wings You can fly away with me But you cant fly unless you let your You cant fly unless you let yourself fall  Whats gonna make you fall in love I know you got your wall wrapped all the way around your heart Dont have to be scared at all oh my love But you cant fly unless you let ya You cant fly unless you let yourself fall  So fall in love in love I know you got your wall wrapped all the way around your heart Dont have to be scared at all dont have to be scared dont have to be scared at all oh my love But you cant fly unless you let ya You cant fly unless you let yourself fall  I will catch you if you fall I will catch you if you fall I will catch you if you fall  If you spread your wings You can fly away with me But you cant fly unless you let your let yourself fall   
Eminem,2011,Straight From The Vault,https://www.azlyrics.com/lyrics/eminem/theapple.html,rap,iINTROi Im a little nutty and I know it but if you go back and take a look at my history you will see that Im not the only one whos off his rocker there were many before me  I was always labelled the black sheep of the family what a bad seed I grow to be but if you take a look at us now youll see the apple didnt fall too far from the tree  iVERSE 1i haha alright look Ima tell you the story from my side maybe youll understand check it out  you done witnessed unexplainable shit too insane to explain people run from what the just dont get maybe Shady shoulda just hit em with a little bit did I spit too soon Should I of spoon fed em it but I was just so eager to prove I was even worth being in the same league or the room with of the people of whom I was in every now and then I look up like I was seeking approval was it because of the pigment of my skin or was it a figment of my imagination maybe it bothered me more than it did them maybe it wasnt a big deal back then but to me it was see what it was was I had developed the complex from being judged Proof spit his verse now Im next lets see who Im in the booth staring back to see whos mugs I get a reaction from usually the first thumb was from Proof and the rest of the group backed him up and no one lied to each other cause none of us had deals it was real we just wanted tickets for that meal  iCHORUSi Sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree I said  sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree  iVERSE 2i Ever since my mother was pregnant with her second egg cause she said that I had a baby sister who fell out of the window I was too young to remember Kansas City projects I was like 5 6 and how come I remember Malcolm Isaac and Boogie if it was the projects in Missouri cause thosere my best friends until Isaac took my tricycle and my uncle Todd went to try to go get it back and ended up getting jumped and cut in the gut with a switch and 70some stitches which is still to this day why my mother still tries to show me some old fake picture of a fictitious little sister who never existed and this is why part of my lifes so twisted but I can never be as sick as that bitch is and by the way that pictures one of my relatives  iCHORUSi  Sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree I said  sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree  iVERSE 3i You probably have to peel back layers upon layers of pain to see why everything I say is so insane whats different about my brain that separates me from other players in this game on the surface it may seem like a scheme or some sort of scam for me to get some damn sympathy but thats the last thing I need is for people to walk around feeling sorry for me me and Im not a G never claimed to be I gave my vest to Cashis hell need it more than me but well see cause we aint lookin for beef but if it comes our way what do we turn the other cheek come on  iCHORUSi Sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree I said  sometimes I feel like its just me sometimes I feel like Im going crazy but take a look at my family cause the apple dont fall too far from the tree   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/otherside.html,rap,I been waiting wide awake For the waves to come and take Take me right to you One hundred bottles of the good shit Couldnt even bring you back What am I to do  Feel like Im circling a drain All I see is the remains Of an ugly truth One hundred models I could follow All the way to hell and back But they cant replace you  I was puttin on for you like a jersey What I didnt know then couldnt hurt me Never thought that youd go and do me dirty Left me in the cold but on the inside I was burning  But thats just the way it goes Wish that I could have control Everybody dies alone And I aint dead yet  Say my prayers But I lost faith a long time ago Dream nightmares I guess were getting used to losing hope Guess were losing hope  I dont even wonder why you dont answer When I call your name Are you on the other side Will you save us Or will you run away  Im still waiting wide awake For the waves to come and take Take me right to you One hundred vials of denial I know they wont bring you back What am I to do  Youre my alibi and motive When Im lying to myself What an ugly truth Were no strangers to the flame We will never be the same If we make it through And we can make it through  My back is up against the wall But I used to feel invincible Yeah it was us against the world But somehow someway the tables turned  I remember back then Played my cards but you were my best hand Still you keep me guessing Wonder if Ill ever get the message  Say my prayers But I lost faith a long time ago Dream nightmares I guess were getting used to losing hope Guess were losing hope  I dont even wonder why you dont answer When I call your name Are you on the other side Will you save us Or will you run away  Are you on the other side Will you save us Or will you run away   
Slipknot,2004,Vol 3: (The Subliminal Verses),https://www.azlyrics.com/lyrics/slipknot/pulseofthemaggots.html,metal,This is the year where hope fails you The test subjects run the experiments And the bastards you know is the hero you hate But cohesion is possible if we strive Theres no reason theres no lesson No time like the present telling you right now What have you got to lose What have you got to lose except your soul Whos with us  I fight for the unconventional My right and its unconditional I can only be as real as I can The disadvantage is I never knew the plan  This isnt just the way just to be a martyr I cant walk alone any longer I fight for the ones who cant fight And if I lose at least I tried  Weâwe are the new diabolic Weâwe are the bitter bucolic If I have to give my life you can have it Weâwe are the pulse of the maggots  I wont be the inconsequential I wont be the wasted potential I can make it as severe as I can Until you realize youll never take a stand  It isnt just a onesided version Weve dealt with a manic subversion And I wont let the truth be perverted And I wont leave another victim deserted  Weâwe are the new diabolic Weâwe are the bitter bucolic If I have to give my life you can have it Weâwe are the pulse of the maggots  Do you understand Yes i4xi  Say it again say it again we wont die i8xi  We fight til no one can fight us We live and no one can stop us We pull when were pushed too far And the advantage is the bottom line is  We never had to fight in the first place We only had to spit back at their face We wont walk alone any longer What doesnt kill us only makes us stronger  Weâwe are the new diabolic Weâwe are the bitter bucolic If I have to give my life you can have it Weâwe are the pulse of the maggots  Do you understand Yes i4xi  Say it again say it again we wont die i4xi   
