Artiste,Annee,Album,Url,Style,test
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/justloseit.html,rap,iIntroi iEminem making soundsi Down down down down down down down down down down OK Guess whos back Back again Shadys back Tell a friend Whaaaaaaaa  Now everyone report to the dance floor To the dance floor to the dance floor Now everyone report to the dance floor Alright StopPajama time  iVerse 1i Come here little kiddies On my lap Guess whos back with a brand new rap And I dont mean rap as in a new case of child molestation accusation AHAHAHAHAH No worries papas got a brand new bag of toys What else could I possibly do to make noise I done touched on everything but little boys Thats not a stab at Michael Thats just a metaphor Im just psycho I go a little bit crazy sometimes I get a little bit out of control with my rhymes Good God dip do a little slide Bend down touch your toes and just glide Up the center of the dance floor Like TP for my bunghole And its cool if you let one go Nobodys gonna know whod hear it Give a little quotpoot pootquot its OK iFart Soundi Oops my CD just skipped And everyone just heard you let one rip  iChorusi Now Im gonna make you dance Its your chance Yeah boy shake that ass Oops I mean girl Girl girl girl Girl you know youre my world Alright now lose it AHAHAHAHAH Just lose it AHAHAHAHAH Go crazy AHAHAHAHAH Oh baby AHAH Oh baby baby AHAH  iVerse 2i Well its Friday and its my day Just to party all the way to Sunday Maybe til Monday I dunno what day Everydays just a holiday Crusin on the freeway Feelin kinda breezy Got the top down lettin my hair blow I dunno where Im goin All I know is when I get there Someones gonna touch my body  Excuse me miss I dont mean to sound like a jerk But Im feelin just a little stressed out from work Could you punch me in the stomach and pull my hair Spit on me maybe gouge my eyes out Yeah Now whats your name girl Whats your sign iDr Drei quotMan you must be up out your mindquot DRE AHAH Beer Goggles Blind Im just tryna unwind now Im  iChorusi Now Im gonna make you dance Its your chance Yeah boy shake that ass Oops I mean girl Girl girl girl Girl you know youre my world Alright now lose it AHAHAHAHAH Just lose it AHAHAHAHAH Go crazy AHAHAHAHAH Oh baby AHAH Oh baby baby AHAH  iVerse 3i Its Tuesday and Im locked up Im in jail and I dont know what happened They say I was running butt naked Down the street screaming AHAHAHAHAH Well Im sorry I dont remember All I know is this much Im not guilty They said quotSave it boy we gotcha you on tape yellin at an old lady to Touch my bodyquot  Now this is the part where the rap breaks down It gets real intense no one makes a sound Everything looks like its 8 Mile now The beat comes back and everybody lose themselves Snap back to reality Look its BRabbit Yo you signed me up to battle Im a grown man Chubba chubba chubba chubba chubba chubbie I dont have any lines to go right here so chubba teletubbie Fellas WHAT Fellas WHAT Grab you left nut make your right one jealous what Black girls White girls Skinny girls Fat girls Tall girls Small girls Im callin all girls  Everyone report to the dance floor Its your chance for a little romance or Butt squeezin its the season Just go AHAHAHAH Its so appeasin  iChorusi Now Im gonna make you dance Its your chance Yeah boy shake that ass Oops I mean girl Girl girl girl Girl you know youre my world Alright now lose it AHAHAHAHAH Just lose it AHAHAHAHAH Go crazy AHAHAHAHAH Oh baby AHAH Oh baby baby AHAH  iOutroi UmMmMmm touch my body UmMmMmm touch my body Ooh boy just touch my body I mean girl just touch my body   
Mac Miller,2009,The High Life,https://www.azlyrics.com/lyrics/macmiller/livefree.html,rap,iIntroi This is a message to uh all of you who uh dont believe alright  iHooki They gunna try to bring you down Hatins what they do But you gotta keep a smile Stay up on your move Live free live free live free Homie live free live free They gunna try to tell you no Shatter all your dreams But you gotta get up go To bigger better things Live free live free live free Homie live free live free  iVerse 1i Hey yo microphone check one two one two We Good Just had to make sure Im coming through With the driver Ricky Bobby More class than the college And the shine of Liberachi About time that you acknowledge That the boy here to stay Fired that begin to blaze Buzzin out my name gettin out like a triple play Hate to tell you what you cant do fuck that nah Say theres everything you can do but rap shit I paint pictures with a hot flow young Picasso Feel me I thought so Theres people in the world that are jealous of success Dont even second guess yourself step or get left get left We on the march we aint waitin for no man You cant get distracted by haters amp romance So if you sittin trapped in defeat Get that monkey off your back live free  iHooki  iVerse 2i Now everybody know I got haters like Maino Actors all phony give em Tonys like Yayo Flush the bullshit out of music Drano This a true story type of movie Fandango Flamethrower strange flow They got me on the top like a halo a Christmas tree Angel yeah My team attack the game from all angles Passin all these rappers just pussycats Bengals Hip Hops Lebron nothing better Here to kick you out the game Braylon Edwards Fast Devin Hester running like six speed You gotta sign on ya back like quotkick mequot Im a race bike six speed NAHHH You cant get me move to swiftly Dont deal with other rappers tryin to jip me Cause Im way down the road where I live free  iHooki   
Justin Bieber,2012,Believe,https://www.azlyrics.com/lyrics/justinbieber/outoftowngirl.html,pop,iRepeat throughout the songi Alright yeah  If you know you know I like that outoftown girl girl girl yeah yeah yeah Put your hands up if you a outoftown girl girl girl yeah yeah yeah  Hey baby girl I like your accent âcent âcent I think I like you more because youre different âferent âferent âferent Oh I aint gotta ask I can tell you aint from here here here here Oh what I gotta do just to show you that I want you near near near near near  All you gotta do is read the signs The exit is to the right I dont know your name But love your smile I love the way you put it down down down down  If you know you know I like that outoftown girl girl girl yeah yeah yeah Put your hands up if you a outoftown girl girl girl yeah yeah yeah You know I gotta hold it down for my outoftown girl girl girl yeah yeah yeah You can tell you can tell shes a outoftown girl girl girl yeah yeah yeah  If you feeling me let me know we gon ride the flowowow I could be your passport tell me where you wanna goohoh Girl dont be shy You wont know if you never trytrytry When you walk by youre the only one that catches my eye eye eye  All you gotta do is read the signs The exit is to the right I dont know your name But love your smile I love the way you put it down down down down  If you know you know I like that outoftown girl girl girl yeah yeah yeah Put your hands up if you a outoftown girl girl girl yeah yeah yeah You know I gotta hold it down for my outoftown girl girl girl yeah yeah yeah You can tell you can tell shes a outoftown girl girl girl yeah yeah yeah  All you gotta do is swag All you gotta do is swag yeah All you gotta do is swag swag swag yeah All you gotta do is swag All you gotta do is swag All you gotta do is swag swag swag  If you know you know I like that outoftown girl girl girl yeah yeah yeah Put your hands up if you a outoftown girl girl girl yeah yeah yeah You know I gotta hold it down for my outoftown girl girl girl yeah yeah yeah You can tell you can tell shes a outoftown girl girl girl yeah yeah yeah  Oh no no no Shes my outoftown girl girl girl Shes my outoftown girl girl girl Shes my outoftown girl   
Mac Miller,2010,K.I.D.S.,https://www.azlyrics.com/lyrics/macmiller/goodevening.html,rap,Uh Look Good Evening Yeahhh Uh  When I party in new york take the late night subway Goin out friday they comin home monday From all directions never find me on a one way flavor The rhyme jus the icing on the cupcake fuck face My fans notice these other rappers is bogus Im supercalifragalisticexpialidocious And the boys stay kickin incredibly dope shit Make my momma proud cause my clothes fit Travel round the globe bitch on my louis clarke shit Dont matter where I live cause I can tell you where my heart is I jus stay on my side fuck where everybody at Tell the planet peace cause Im gone I aint comin back Had the whole regular life I can tell you that Im done with that Tryin build a mil off a couple stacks on my own business Investin all I got into these fuckin raps Willy park the money hand it off n then its runnin back  Ayo you fuck with that uh You gotta fuck with that You in love with dat look Uh mac miller  Takin sips from the fountain of youth If you aint heard about the kid then you outta the loop As Im sittin back starin at this world out in my eyes See out the window in my room that Im hidden inside Im just a kid who stays speakin his thoughts talkin his mind Life a roller coaster but I stay along for the ride Put my heart up on the page and the song in the crowd Its large and behind the way you stayin caught in lie the boy Aint a shocker Im a topic of discussion Motherfucker want my spot so they probably wish I wasnt They give a lil love like everyone does In reality they stone off that competitive drug And I dont blame em cause those who above me Im gunnin for Tryin to make my way to the top startin from the floor And I dont even need to bring a single gun to war Cause I be on some shit they that they aint ever done before Takin over piece by piece startin from the core Its only been a year I could stick around a hundred Said I could stick around hundred more I aint goin nowhere  Young and some much time to go Jerm you might as well keep this one rollin I got like one more verse I havent spit three verses on a song in a minute Ehum see if I can remember this one verse Aight look  You can find me in the lab workin overtime Smell the weed when you go on by Global grind I aint just a local guy When youre feelin stressed out have it now Blow money keep my lady decked out in Chanel Live fast when I die better wish me well Ha I just they servin beer in hell Just an everyday story that Im here to tell So please stick around for the epilogue For anyone who ever blogged probably heard my name Hip hops underdog he wanna win the game Im sick of hearin how music change never been the same And these dudes who think they everything and never pick a lane Call yourself a vet but havent won a single game Mad every girl got my name imprinted in her brain Boy Im a beast match the style in bars Find me smokin weed where the wild things are ha  Yes sir So I mean I had to take this time real quickly To just go in I dont know man I feel like you should never stop goin in on your shit Thats just me I mean Q Tree Jay out there we excited just makin history And germ of course   
Motionless in White,2014,Reincarnate,https://www.azlyrics.com/lyrics/motionlessinwhite/carrythetorch.html,Rock\Alternatif,Passion burns with a fiery vengeance We are the eye of the storm An equivocal static destruction Bleeding out false idol swarms Possession and lacking in foresight Bathing in your vanity A force fed misled tainted image Choking on depravity  By design I despise The Kingdom will divide Evolution disillusioned A pawn in kings disguise  Over the edge I want to believe I want to preserve this legacy Do you mean what you say In the quotartquot you create Youre digging your grave My helpless enemy  Insincere corrosive incarnates Fallacy in empty lines A prophet lost in personal fortune corrupting all receptive minds  This gallant flirtation No reverence though we were born together Fraudulent you remiss Too fragile to exist contaminate eradicate Disciples of this gift  Over the edge I want to believe I want to preserve this legacy Do you mean what you say In the quotartquot you create Youre digging your grave My helpless enemy  The rain will wash away the blood And all the gears will start to rust In vain you destroy all Ive loved For them I sing this threnody  Tie the noose Tie the noose Repeat the cycle Born a stray You are unnatural You are a slave  You know nothing of anger You know nothing of pain You know not of how the path that you walk was paved Now you bask in your pity From the wrath of shame For too long you have lived with your facade unscathed  Over the edge I want to believe I want to preserve this legacy Do you mean what you say In the quotartquot you create Youre digging your grave My helpless enemy  The rain will wash away the blood away the blood And all the gears will start to rust start to rust In vain you destroy all Ive loved I sing this threnody  Carry the torch We will carry the torch Ignite the world I rest my faith in flames   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/pranks4players.html,rap,iMac Milleri It go rockabye baby What if Im fuckin with my butterfly lady In the backseat of the Cedes or the Saleen Something that I cop made in the eighties Ive been lost inside this puzzle Rearrangin keep on sayin Im a god damn fool Tell me quit playin Im like quotno can doquot Been through this bullshit Actin foolish as a dude thats hit with Cupid doings Music is the key to everything I keep pursuin Bitches used to do the friend thing Now they ask me what Im doin Trying to give me head before the show Go out Im interviewin with a student newspaper Maybe with the radio Curb Your Enthusiasm Huh the Larry David Show Its something that we probably watchin while we be gettin high Step aside if anybody think they lookin fresh as I am With my Daily Bread hoodie and a floral hat This shit these rappers talkin bout Im getting bored of that  iMac Miller amp Sir Michael Rocksi This or that And a wiffle ball bat Make a million dollars Then I give it all back These rappers talking shit When they shit is all wack Yeah I said it on wax  Pulling stars from the sky Live large get high Women lie men lie But we always fly At the end of the movie Dubs always cry Pulling stars from the sky Live large get high  iSir Michael Rocksi Its all live baby Golded up like Tut It make guys hate me But I aint giving a fuck I tell them quotdrive safelyquot How dare a man lift his hand at me Like Im goin flinch Im not no bitch With the concreature concrete monuments Your man prolly pack his bag if you tryin to trip Nick Bruno Boldy James kinda shit Its like the Godfather yall gotta honor this Tryin to split the money up like communists You should shake the person hand that put you on to this Hold up thats the swag you would kill for kill for What the fuck you tryin to chill for wake up Are you alive or a still born Cause you really aint livin till you get yours Skys the limit we could build doors Open em up nothing gon be closed Im sure  iSir Michael Rocks amp Mac Milleri This or that And a wiffle ball bat Make a million dollars Then I give it all back These rappers talking shit When they shit be all wack Yeah I said it on wax  We pullin stars out the sky Live large get high Women lie men lie But we always fly At the end of the movie Dubs always cry Pullin stars out the sky Live large get high ha   
Motionless in White,2010,Creatures,https://www.azlyrics.com/lyrics/motionlessinwhite/scissorhandsthelastsnow.html,Rock\Alternatif,Move  Incomplete alone and unfinished my flaws in design are all Ive become I can feel myself wither away the darkest of evils this way will become Isolation mutilation as predicted this love has torn us apart From temptation to damnation my heart bars a distance that you can never comprehend  If you only knew how much Id die just to hold you without my hands disguised As the darkness approaches the light I welcome the dead into my soul And as vanity strikes with a vengeance to bury me under this 6 feet of snow Ive fallen in love  Im a man with scissors for hands I long for a love that I know I cant have Its so sad my heart in your hands I melt like the snow in the part where you dance the part where you dance  I am immortal as the look on your face when youre walking away Youre pitiful and the grip on my sanitys starting to sway As the grip on my sanitys starting to sway Now come and take me away  I keep myself alive just to die more every day NO I wont I wont let you I wont let you take this life from me Im not sorry you deserve everything that you get from this  Incomplete alone and unfinished my flaws in design are all Ive become I can feel myself wither away something wicked this way comes If you only knew how much Id die just to hold you without my hands disguised  Im a man with scissors for hands I long for a love that I know I cant have Its so sad my heart in your hands I melt like the snow in the part where you dance The part where you dance  Im a man with scissors for hands Scissorhands Its so sad my heart in your hands Scissorhands The part where you dance Something wicked this way comes Scissorhands   
Bring Me The Horizon,2013,Sempiternal,https://www.azlyrics.com/lyrics/bringmethehorizon/sleepwalking.html,metal,My secrets are burning a hole through my heart And my bones catch a fever When it cuts you up this deep Its hard to find a way to breathe  Your eyes are swallowing me Mirrors start to whisper Shadows start to sing My skins smothering me Help me find a way to breathe  Time stood still The way it did before Its like Im sleepwalking Fell into another hole again Its like Im sleepwalking  Im at the edge of the world Where do I go from here Do I disappear Edge of the world Should I sink or swim Or simply disappear  Your eyes are swallowing me Mirrors start to whisper Shadows start to sing My skins smothering me Help me find a way to breathe  Sing it  Time stood still The way it did before Its like Im sleepwalking Fell into another hole again Its like Im sleepwalking  Wake up Take my hand and Give me a reason to start again Wake up Pull me out and Give me a reason to start again  Time stands still Time stands still Time stands still Time stands still  Your eyes are swallowing me Mirrors start to whisper Shadows start to sing My skins smothering me Help me find a way to breathe  Time stood still The way it did before Its like Im sleepwalking Fell into another hole again Its like Im sleepwalking Its like Im sleepwalking Its like Im sleepwalking Its like Im sleepwalking  Time stood still The way it did before Its like Im sleepwalking   
Mac Miller,2009,The High Life,https://www.azlyrics.com/lyrics/macmiller/5oclock.html,rap,Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress A marathon grind like Im running from rest Its 5 oclock in the mornin Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress But Im going hard till theres nothing left under my chest  The streets empty round 5 oclock Driving by the cops Low key microscopic till the eyes that watch Everything a hustle when you tryin come buy some guap Im a keep grindin till Im still shining like a diamond watch Me and boo here bringing you the truth With all night sessions we just living in the booth Strong balls like we spitting out 150 proof Take shots get loose till you spitting up yo food like ohh You see dat Im a need a recap Grab a weed sack cheap that till my feet flat I got this covered like a pro bowl dback Breathe rap been a been known to make the bclip Need cash so Im tryin to move some trees fast Tell you where to meet at Ask you where the cheese at People round the city see the youngin and respect the grind Puttin in th extra time Guaranteed next to shine  Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress A marathon grind like Im running from rest Its 5 oclock in the mornin Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress But Im going hard till theres nothing left under my chest  iBoazi I rise before the sun come up and get my day started Pray to the most how I roll up my hays and spark it And then my paper starts to roll in Money in paper bags Hammers with laser tags We grown men Out on the corner till the early morn The blood of a hustla gettin mines before I was born You get stormed by these tight ass bars From being easy Mac Crusin in lax smokin weed with no season at There aint no reason that these other rappers hatin on us why Except these labels anticipating and waiting on us They get the BBSs radios play us Then we blaze in the Benzs And sit this off on BBSs And from PA to Texas These niggas know about me International hustla cant get no snow without me Or get no dough without me Niggas gettin hardly stackin on er Early bird get the worm Im knockin at the cracker dome  Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress A marathon grind like Im running from rest Its 5 oclock in the mornin Somebody told me sleep was a cousin to death And following a dollar finds nothing but stress But Im going hard till theres nothing left under my chest   
Eminem,2014,Shady XV,https://www.azlyrics.comtps://www.azlyrics.com/lyrics/yelawolf/down.html,rap,
Motionless in White,2017,Graveyard Shift,https://www.azlyrics.com/lyrics/motionlessinwhite/voices.html,Rock\Alternatif,Voices in my head again Trapped in a war inside my own skin Theyre pulling me under Go  Ive swallowed myself but the fever remains Im numb to the pleasure but still feel the pain If I showed you my soul would you cover your eyes If I told you the truth would you dare me to lie  I keep it all inside because I know that man is everything but kind  Voices in my head again Beating me in a war I cant win I can hear them now Trapped in a game inside my own skin And I dont know myself anymore Theyre pulling me under  Voices Voices  As I walk through this valley of shadows and death I curse not the wicked I praise not the blessed If I told you the truth youd beg me to change If fear were a currency youd own the bank  Voices in my head again Beating me in a war I cant win I can hear them now Trapped in a game inside my own skin And I dont know myself anymore Theyre pulling me under  Voices  I dont want to live So calloused and frozen Ugly and hopeless I dont want to live forever I just want to live right now You cant take me from me  Voices in my head again Head again  Voices in my head again Beating me in a war I cant win I can hear them now Trapped in a game inside my own skin And I dont know myself anymore Theyre pulling me under  Voices Theyre pulling me under Voices Theyre pulling me under Voices  Voices  I keep it all inside because I know that man is everything but kind I keep it all inside because I know that man is everything but kind   
Falling In Reverse,2013,Fashionably Late,https://www.azlyrics.com/lyrics/fallinginreverse/borntolead.html,metal,Dont waste your time It will never work Dont try and fight It only makes it worse And I will never be The one you can defeat Believe in me cause I was born to lead  Im on your side dont ever believe Or let anybody tell you You cannot achieve your dreams What are you fighting for Let down your guard lift up your arms Salute to the sky and be thankful youre here The man in the mirrors the one that you fear the most And just like a ghost Youll escape your fate You must not lose your hope  To be the last one standing up And when that day comes Theyll know what youre about  Dont waste your time cause it will never work it will never work Dont try and fight It only makes it worse only makes it worse And I will never be the one you can defeat Believe in me cause I was born to lead  Ive got your back so fuck what they say The hate that they show should enable your strength Dont stray stand up and fight rise from the ashes Open your eyes and fight Fuck the ones that are holding you down Open your eyes youre wearing the crown You are the reason they even exist So put up your fist The power is in you now  To be the last one standing up And when that day comes Theyll know what youre about  Dont waste your time cause it will never work it will never work Dont try and fight It only makes it worse only makes it worse And I will never be the one you can defeat Believe in me cause I was born to lead  The time has come to show them what youre made of go Motherfucking move  i2xi Dont waste your time cause it will never work it will never work Dont try and fight It only makes it worse only makes it worse And I will never be the one you can defeat Believe in me cause I was born to lead   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/psycho.html,rap,iPost Malonei Damn my AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Dont act like you my friend when Im rollin through my ends though  You stuck in the friend zone I tell that fourfive the fifth ayy Hunnid bands inside my shorts DeChino the shit ayy Try to stuff it all in but it dont even fit ayy Know that I been with the shits ever since a jit ayy I made my first million Im like quotShit this is itquot ayy 30 for a walk through man we had that bitch lit ayy Had so many bottles gave ugly girl a sip Out the window of the Benzo we get seen in the rent And Im like quotWhoa man my neck so goddamn coldquot Diamonds wet my tshirt soaked I got homies let it go oh My money thick wont ever fold She said quotCan I have some to holdquot And I cant ever tell you no  Damn my AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Dont act like you my friend when Im rollin through my ends though  iTy Dolla igni The AP goin psycho my Rollie goin brazy Im hittin lil mama she wanna have my babies Its fifty on the pinky chain so stanky You should see the whip promise I can take yo bitch Dolla ridin in an old school Chevy its a drop top Boolin with a thotthot she gon give me toptop Just one switch I can make the ass drop hey Uh take you to the smoke shop We gon get high ayy we gon hit Rodeo Dial up Valentino we gon hit Pico Take you where Im from take you to the slums This aint happen overnight no these diamonds real bright Saint Laurent jeans still in my Vans though All VVSs put you in a necklace Girl you look beautiful tonight Stars on the roof they matching with the jewelry  iPost Malonei Damn my AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin psycho lil mama bad like Michael Cant really trust nobody with all this jewelry on you My roof look like a noshow got diamonds by the boatload Dont act like you my friend when Im rollin through my ends though   
Eminem,1998,Slim Shady EP,https://www.azlyrics.com/lyrics/eminem/noonesillerthanme.html,rap,iBizarrei Yeahha ha ha BANG Yeah Bizarre Kid comin at you Eminem and Fuzz and Mr Swifty ha ha  No ones iller than me wha No one no one is iller than me No one is iller than me Its Mr Swifty from the 313  iSwifti I make rappers wanna turn into singers I keep hoes lickin they fingers Bring this competition and face this meanin  Got your whole crew doing subpeonas Hell nah you aint seen a crew genius Murder whoevers between us pack your heaters Keep it close you cant beat us While your whole crew treat us like Gs you best believe this I done made quadrapalegics outta these nonrappin rejects While the whole world ejects your tape it aint no secret That your shit sounds fake you cant stop it my mind state Makes it too late for cops in tryin to stop the crime rate Im like TwoFace Im painful to rappers then you can tell From these shells how I gotta bend em like route canals I erase all trails somethin farther from gettin bail Makes you wanna kill an emcee yourself you might as well Be within a 25 to life sentence on linkin trials Horrified and keep on frontin repentin and lose they bowels Everything is foul when Swifts around vacate now Niggas dumb enough to try to front and escape how Im gonna take this gnac and drink it straight wild Niggas steady fallin in my face like milk crates BLAAAOW  Its Swifty from the 313 Like I said no one is iller than me unnhh  iBizarrei Me and Eminem and Mike Drivin down Van Dyke Get my dick sucked late at night by a fuckin transvestite Still on probation for stranglin my boy Jason Should be takin my medication its 9 to 10 Im facin Last week this old man I had to blast Cuz he tried to help me out when my car was out of gas Ripped this old lady hung her neck by a hook Didnt realize it was my grandmother til I checked her pocketbook Fuckin with the white boys got me back on crack Better explain where the hell your TVs and VCRs is at I done lost 100 pounds I aint been eatin like I should This wounded dog in the street is sure lookin good Rob this little boy in his fuckin paper route  Throwin bottles at day care centers and yell quotEVERYBODY GET OUTquot My girl beat my ass and shot me in the back with a 2piece Cuz she found out I was havin an affair with her 10year old niece  No one no ones iller than me Its Bizarre Kid straight from the 313 No one no one is iller than me Its Bizarre Kid straight from the 313  iEminemi Nobody better test me cuz I dont wanna get messy Especially when I step inside this bitch dick freshly New Lugz give the crew hugs guzzle two mugs Before I do drugs that make me throw up like flu bugs True thugs rugged unshaven messy scrubs Whippin 40bottles like the fuckin Pepsi clubs Down a fifth crack open a six Im on my seventh 8ball now I gotta take a piss Im hollerin at these hoes that got boyfriends Who gives a fuck who they was Im always takin someone elses girl like Cool J does They probably dont be packin anyways do they Fuzz We walked up stomped they asses and blew they buzz Mics get sandblasted Stab your abdomen with a hand crafted pocketknife and spill your antacid Sprayed your motherfuckin crib up when I ran past it Fuckin felon headed to hell in a handbasket Talkin shit will get you your girl and your man blasted Kidnapped and slapped in a van wrapped in Saran plastic Get your damn ass kicked by these fantastic Furious four motherfuckers Flashin in front of your face without the Grand Masters  Slim Shady aint nobody iller than me  iFuzzi I run shit like an ass with legs Massive lead to leave your cabbage red Similar to your ass in a casket dead Drastic spread of acid heads Come to abort you like a bastard egg That trash you said got you standin on plastic legs Ask the feds from past the edge Rockin the most classic threads Flashin bread roll down the window Bitch you got some fantastic legs you can get til that ass get red You can get til that ass get red Bizarre you get him and him Swift you get him and him Ill get him and him leave the other two for my nigga Eminem Never writers block I block writers My blocks tighter ante up and get your top fighters Got fired for jumpin the counter with a mop stick Some bitch ran up screamin GET THE COPS QUICK And got drop kicked now she screamin quotStop itquot Got clips to stop shit rock shit and grab this hot shit Wherever you shop bitch Fuzz Scooter 97 crop pick Sick ayall niggaz lookin at me like I got tits I shoot a rocket through your optic You niggaz still dont know the top pick I got bricks lose my foot in your ass And have you shittin socks bitch We rock shit leave your fuckin knot split Grab the green from Al by showin him hot grits No one  Aint nobody iller than me  iBizzarei Its the Mr Fuzzy from the 313 No one no one is iller than me Its Eminem and Swift from the 313 No one no one is iller than me Its Fuzz and Buzzarre from the 313  You have now witnessed 4 ill emcees From the home of potholes and trash Well lyrically blast   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/barzfordayz.html,rap,Lick it Split it Twist it Hit it Splif it Pitch it Roll Anotha ix4i  Haha Yo you see they probably wonder why I dont smile Cuz this cats need to get there own style Hold the phone dial I go miles when Im sprinting on the beat  You get lifted of yo feet When yo spliffin up my trees Quit givin me a speech I really tryna hear this See with these lyrics Im tryna run fearless We playing games in this jungle Jumanji With bomb tree hidden under all my dirty laundry Call me an arm free fucking around  Im putting words in your mind So you in love with the sound They saving my place  Tryna shove this food in my face So they force it down my throat Til Im use to the taste Now move to your place Cuz Im campin out on top Fresh kicks on my feet  While you sititn in some socks Cops tryna get me lock Catch me fucking with shenanigans But ill just handle them and throw them in the ambulance They want to know what my hands is in  Scare me straight Get back bitch I aint tryna share my plate Whats good fam I love money I will marry cake  Get a rich bitch like Ashley and Mary Kate And I aint talking about one of them Im getting both I grab them and get a lo And then take their money and their coats I blow trees so my mouth is always filled with smoke You sniffin coke Singing but you havent hit a note  Plus that shit you wrote isnt set to carry a crowd Im legendary anywhere that Im out Im sharing this pound  With my people like a how high sequel Told my people need to air out the house So beware of my mouth Spittin venom coming out the cerebellum With these kicks on my feet See I told you I was gellin You playin felon You in stealin a penny I put a hole in your belly like you oprah or jenny   Lick it Split it Twist it Hit it Splif it Pitch it Roll Anotha ix4i  I sport a long white tee fitted cap baggy pants If you see me be sure to slap my hand Some people do it for the love  Some peiple do it cuz they can But me Im tryna be legend like Bag a Vance Some rap will make you think While other shit will make you dance So I bump what ever is in the system  Tryin to make some plans I just want to see whats good for the night time IF nothings hype Ima head up to crib and write rhymes Age like white wine nicer by the second Thats why I never put punctuation on a sentence Cuz the song goes on here a dope song If they say I wasnt for real then you was told wrong See you aint on what we on You bright Im neon  Im smoking up the weed till the tree gone Yeaahh My life is up and down like a sew saw So I stay with a Bitch like LeonPhelps   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/sugarwraith.html,rap,I started with an eighth alright alright And then I went and changed my life my life I might take out the Wraith tonight tonight Put your arms around me baby I just want to fly make it last before we die And I know you want a ride Whats on your mind Whats on your mind  And my 92 got doors like my Lambo Spend my last paycheck on some ammo We dont follow trends rest in peace to Yamo Your new shit sucks I feel like Anthony Fantano Saying I was broke last year I cant go back there Nicotine fiend couldnt even buy a pack yeah She dont know my music told her I aint mad yeah Let her cut that coco on my platinum plaque yeah wow Cut my fingers on my bands oh yeah Cut my locker with some Xan oh yeah Count me my guala in advance oh yeah Backstreet diamonds watch them dance on ya yeah  I started with an eighth alright alright And then I went and changed my life my life I might take out the Wraith tonight tonight Put your arms around me baby I just want to fly make it last before we die And I know you want a ride Whats on your mind Whats on your mind  She dont want to spend all my dough She gets paid to be a model I take the lead they just follow Face it you dont know what I know Pull up I got some for ya Something in my trunk for ya But I got a good lawyer They always try to come for ya  Ima pull up in that Bentley with the fuckin windows tinted Penning how Im feeling take a drop of the extended Think Im showing signs of slowing homie just forget it I guess this what happens when you fucking handle business yeah  I started with an eighth alright alright And then I went and changed my life my life I might take out the Wraith tonight tonight Put your arms around me baby I just want to fly make it last before we die And I know you want a ride Whats on your mind Whats on your mind  I was broke last year I cant go back there I was broke last year I cant go back there Got some lean and I went a little mad yeah Try to take the swagger I know it for a fact  Ima pull up in that Bentley with the fuckin windows tinted Penning how Im feeling take a drop of the extended Think Im showing signs of slowing homie just forget it I guess this what happens when you fucking handle business yeah  I started with an eighth alright alright And then I went and changed my life my life I might take out the Wraith tonight tonight Put your arms around me baby I just want to fly make it last before we die And I know you want a ride Whats on your mind Whats on your mind   
Slipknot,2019,We Are Not Your Kind,https://www.azlyrics.com/lyrics/slipknot/insertcoin.html,metal,Im counting all the killers   
